attribute,clean_value,dirty_value,index
act_arr_time,07:36 PM,0736 PM,591
act_arr_time,04:47 PM,04:f47 PM,602
act_arr_time,10:04 AM,10:0 AM,603
act_arr_time,02:50 PM,empty,688
act_arr_time,10:04 AM,10:0 AM,694
act_arr_time,08:45 AM,empty,699
act_arr_time,04:56 PM,0:456 PM,718
act_arr_time,07:55 PM,075:5 PM,765
act_arr_time,10:04 AM,10:04 AqM,775
act_arr_time,03:50 PM,g03:50 PM,778
act_arr_time,03:43 PM,empty,782
act_arr_time,03:14 PM,3:14 PM,788
act_arr_time,10:04 AM,x10:04 AM,794
act_arr_time,07:39 PM,073:9 PM,795
act_arr_time,07:55 PM,075:5 PM,862
act_arr_time,10:04 AM,10:04 AbM,876
act_arr_time,03:50 PM,03:b50 PM,879
act_arr_time,07:10 PM,071:0 PM,888
act_arr_time,06:28 PM,empty,1002
act_arr_time,02:27 PM,02:27 MP,1021
act_arr_time,09:53 PM,09:35 PM,1032
act_arr_time,04:23 PM,04:23PM,1035
act_arr_time,10:16 AM,10:16 MA,1060
act_arr_time,12:50 PM,12:a50 PM,1065
act_arr_time,10:30 PM,01:30 PM,1076
act_arr_time,03:33 PM,empty,1112
act_arr_time,07:55 PM,07:55 M,1121
act_arr_time,05:50 AM,empty,1131
act_arr_time,10:04 AM,empty,1135
act_arr_time,03:50 PM,03:50p PM,1138
act_arr_time,08:45 AM,empty,1140
act_arr_time,05:43 PM,empty,1150
act_arr_time,01:30 PM,10:30 PM,1217
act_arr_time,11:56 AM,11:56 AM***,1254
act_arr_time,02:46 PM,02:46 MP,1263
act_arr_time,07:55 PM,0:755 PM,1275
act_arr_time,06:40 PM,empty,1297
act_arr_time,08:02 AM,empty,1298
act_arr_time,03:13 PM,3:13 PM,1310
act_arr_time,10:56 AM,empty,1353
act_arr_time,07:55 PM,07:55 M,1374
act_arr_time,11:56 AM,empty,1400
act_arr_time,03:13 PM,empty,1407
act_arr_time,07:40 AM,empty,1418
act_arr_time,03:43 PM,empty,1425
act_arr_time,06:36 PM,empty,1443
act_arr_time,09:13 AM,09:13 MA,1466
act_arr_time,09:28 AM,empty,1490
act_arr_time,01:14 PM,01:1 PM,1513
act_arr_time,05:05 PM,0:505 PM,1515
act_arr_time,05:34 PM,05:34 M,1528
act_arr_time,07:55 PM,0:755 PM,1539
act_arr_time,03:04 PM,empty,1546
act_arr_time,04:17 PM,4:17 PM,1549
act_arr_time,06:15 PM,06:b15 PM,1578
act_arr_time,10:30 PM,empty,1588
act_arr_time,06:28 PM,empty,1596
act_arr_time,01:27 PM,0:27 PM,1606
act_arr_time,07:55 PM,7:55 PM,1613
act_arr_time,07:40 AM,empty,1637
act_arr_time,01:27 PM,01:b27 PM,1672
act_arr_time,03:21 PM,03:21 M,1683
act_arr_time,07:55 PM,07:5 PM,1700
act_arr_time,04:17 PM,4:17 PM,1705
act_arr_time,03:14 PM,03:14 PoM,1722
act_arr_time,12:50 PM,empty,1724
act_arr_time,07:10 PM,empty,1752
act_arr_time,12:09 PM,empty,1755
act_arr_time,09:52 PM,9:52 PM,1797
act_arr_time,12:21 AM,empty,1804
act_arr_time,07:55 PM,0:55 PM,1809
act_arr_time,12:15 AM,2:15 AM,1821
act_arr_time,06:40 PM,06:40 M,1830
act_arr_time,11:01 AM,11:01 M,1841
act_arr_time,10:16 AM,empty,1844
act_arr_time,08:03 PM,empty,1880
act_arr_time,08:53 PM,empty,1902
act_arr_time,07:55 PM,empty,1909
act_arr_time,05:11 AM,051:1 AM,1929
act_arr_time,03:33 PM,empty,1992
act_arr_time,07:55 PM,y07:55 PM,2001
act_arr_time,11:06 AM,11:6 AM,2031
act_arr_time,07:55 PM,07:55PM,2101
act_arr_time,11:06 AM,1:06 AM,2142
act_arr_time,05:38 PM,empty,2144
act_arr_time,05:26 AM,5:26 AM,2168
act_arr_time,07:39 PM,07:f39 PM,2175
act_arr_time,09:52 PM,empty,2194
act_arr_time,07:55 PM,0:55 PM,2206
act_arr_time,08:02 AM,08:02A M,2228
act_arr_time,12:09 PM,12:09q PM,2239
act_arr_time,09:14 AM,empty,2263
act_arr_time,07:55 PM,07:5 PM,2294
act_arr_time,01:27 PM,01:72 PM,2333
