src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
flightview,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flylouisville,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
wunderground,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
myrateplan,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
cofov,0,nan,11:25 p.m.,6:55 a.m.,6:55 a.m.
helloflight,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
mco,0,11:25 p.m.,11:25 p.m.,0,6:55 a.m.
myrateplan,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,Alabama
?,0,11:25 p.m.,11:25 p.m.,0,6:55 a.m.
orbitz,0,11:25 p.m.,11:25 p.m.,0,11:50 p.m.
panynj,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
quicktrip,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
?,0,11:25 p.m.,11:25 p.m.,0,6:55 a.m.
?,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
world-flight-tracker,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
wunderground,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
aa,0,.m.a 04:01,10:18 a.m.,12:10 p.m.,6:36 p.m.
airtravelcenter,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
foxbusiness,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
boston,AIM-DRO-0502-AA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
businesstravellogue,0,Some college,11:05 a.m.,2:45 p.m.,Alabama
flightarrival,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
fkmerteewrc,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightexplorer,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flights,AX-2050-ODD-MIW,8:00 a.m.,nan,2:45 p.m.,2:46 p.m.
flightstats,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
world-flight-tracker,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flylouisville,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flytecomm,WX-2050-ODQ-NIQ,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
foxbusiness,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
gofox,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
helloflight,AIM-DRO-0502-AA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
orbitz,0,nan,11:05 a.m.,2:45 p.m.,2:46 p.m.
mia,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,10:56 a.m.
myrateplan,0,10:40 a.m.,11:05 a.m.,2:45 p.k.,2:46 p.m.
orbitz,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
ord,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
panynj,0,10:40 a.m.,11:05 a.m.,0,2:46 p.m.
quicktrip,0,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
travelocity,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,2:46 p.m.
usatoday,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
weather,AS-2050-LRD-MIS,10:40 a.m.,11:05 a.m.,0,4:47 p.m.
world-flight-tracker,ZA-2050-LRC-OOD,10:40 a.m.,nan,2:45 p.m.,2:46 p.m.
wunderground,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
aa,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
airtravelcenter,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
allzgiamhwis,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
boston,0,7:10 a.m.,7:31 a.m.,0,3:14 p.m.
businesstravellogue,0,7:10 a.m.,7:31 a.m.,0,3:14 p.m.
flightarrival,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightaware,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightexplorer,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flights,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
?,SOB-XAL-222-AA,7:10 a.m.,12:12 p.m.,0,6:43 p.m.
?,AA-222ͨ-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flylouisvil֓le,0,7:10 a.m.,7:31 a.m.,0,3:14 p.m.
flytecomm,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
foxbusiness,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
gofox,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
helloflight,0,7:10 a.m.,7:31 a.m.,0,11:06 a.m.
myrateplan,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flytecomm,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
panynj,AA-ͨ222-LAX-BOS,7:10 a.m.,7:31 aȟ.m.,3:30 p.m.,3:14 p.m.
quicktrip,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,Alabama
?,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,Alabama
weather,0,7:10 a.m.,7:31 a.m.,0,3:14 p.m.
world-flight-tracker,0,7:10 a.m.,7:31 a.m.,0,3:14 p.m.
wunderground,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
aa,0,7:15 a.m.,7:22 a.m.,0,Alabama
airtravelcenter,0,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
nan,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
boston,0,7:15 a.m.,7:22 a.m.,0,11:06 a.m.
businesstravellogue,ZA-2268-PHB-ORF,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightarrival,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightaware,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
?,0,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
fl˱ights,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightstats,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightview,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flylouisville,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,.m.a 23:11
flytecomm,0,7:15 a.m.,7:22 a.m.,0,11:06 a.m.
foxbusiness,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
gofox,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
helloflight,0,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
myrateplan,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
orbitz,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
ord,0,7:15 a.m.,7:22 w.l.,2:35 [.k.,7:17 a.m.
nan,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
quicktrip,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
travelocity,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
uszrlfay,DZ-2268-OHX-KRD,7:15 a.m.,nan,11:35 a.m.,11:06 a.m.
CO,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
world-flight-tracker,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
wunderground,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
nan,0,8:25 p.m.,8:25 p.m.,0,11:50 p.m.
airtravelcenter,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
sllgyiqntsjd,0,11:25 a.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
boston,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
airtravelcenter,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,2:10 p.m.
dfw,WA-2312-CFE-DTQ,Some college,8:25Ȳ p.m.,11:50 p.m.,11:50 p.m.
flightarrival,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
?,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightexplorer,AA-2Ρ312-DFW-DTW,8:25 p.m.,8:25 p.m.,0,Alabama
flights,0,8:25 p.m.,8:25 p.m.,0,11:50 p.m.
flightstats,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightview,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
?,0,8:25 p.m.,8:25 p.m.,0,11:ɚ50 p.m.
flylouisville,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flytecomm,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
foxbusiness,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
gofox,0,8:25 p.m.,8:25 p.m.,0,7:10 p.m.
helloflight,0,8:25 p.m.,8:25 p.m.,0,11:50 p.m.
myrateplan,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
mytripandmore,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
orbitz,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
'smybj,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
quicktrip,0,8:25 p.m.,8:25 p.m.,0,11:50 p.m.
travelocity,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
weather,0,8:25 p.m.,8:25 p.m.,0,11:50 p.m.
world-flight-tracker,0,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
?,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
aa,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
airtravelcenter,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
allegiantair,0,7:25 a.m.,7:39 a.m.,0,11:06 a.m.
nan,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
businesstravellogue,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:12 a.m.
flightaware,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightexplorer,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:12 a.m.
fl˱ights,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightstats,AAΏ-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightview,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
?,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flylouisville,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,7:51 a.m.
fϐlytecomm,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
foxbusiness,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
gofox,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
helloflight,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
mia,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
myratepнlan,0,7:25 a.m.,7:39 a.m.,0,11:06 a.m.
mytripandmore,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
orbitz,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
panynj,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
quicktrip,0,7:25 a.m.,8:29 a.m.,2:35 [.k.,2:10 p.m.
travelocity,AD-2525-DFW-KLS,7:25 a.m.,7:39 a.m.,0,11:06 a.m.
weather,0,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
world-flight-tracker,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
wunderground,0,nan,7:39 a.m.,11:10 a.m.,11:06 a.m.
aa,0,11:35 a.m.,11:52 a.m.,1:39 p.m.,Alabama
airtravelcenter,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
allegiantair,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
boston,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
businesstravellogue,0,11:35 a.m.,11:52 a.m.,2:25 p.mȬ.,2:27 p.m.
flightarrival,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightaware,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightexplorer,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flights,0,Some college,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightstats,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightview,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
fly֓louisville,0,11:35 a.m.,11:52 a.m.,0,2:27 p.m.
flytecomm,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
foxbusiness,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
gofox,0,11:35 a.m.,11:52 a.m.,1:39 p.m.,9:05 a.m.
thgilfolleh,0,11:35 a.m.,11:52 a.m.,1:39 p.m.,Alabama
myrateplan,0,11:35 a.m.,11:52 a.m.,0,2:27 p.m.
mytripandmore,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
mrbocz,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
panynj,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
quicktrip,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
nan,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
deefggf,0,11:35 a.m.,11:52 a.m.,0,4:09 p.m.
world-flight-tracker,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
nan,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
aa,0,3:50 p.m.,4:28 p.m.,6:23 p.m.,9:20 p.m.
airtravelcenter,XZ-2957-DRF-CXE,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
allegiantair,QA-2957-DVW-CCN,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
nan,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flytecomm,0,7:55 a.m.,8:04 a.m.,0,11:01 a.m.
flightarrival,0,7:55 a.m.,8:04 a.m.,0,11:01 a.m.
flightaware,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,8:53 p.m.
flightexplorer,0,7:55 a.m.,8:04 a.m.,0,11:06 a.m.
flights,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,9:52 p.m.
flightstats,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightview,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flylouisville,0,7:55 a.m.,8:04 a.m.,0,11:01 a.m.
nan,0,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
?,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,5:11 a.m.
gofox,0,7:55 a.m.,8:04 a.m.,0,11:01 a.m.
nan,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
nan,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,Alabama
orbitz,0,7:55 a.m.,8:04 a.m.,0,11:01 a.m.
panynj,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
quicktrip,AS-2957-DDW-EVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
bragdjuxlty,0,6:00 a.m.,6:08 a.m.,9:20 a.m.,10:04 a.m.
usatoday,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
weather,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
world-flight-tracker,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
wunderground,AA-2957-DFW-CVΡG,7:55 a.m.,8:04 a.m.,ɋ11:05 a.m.,2:46 p.m.
aa,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:30 p.m.
zigdwavxmctnjgr,0,12:00 p.m.,12:ɘ11 p.m.,3:15 [.j.,3:16 p.m.
allegiantair,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
boston,0,12:00 p.m.,12:11 p.m.,0,3:16 p.l.
businesstravellogue,XE-3-KGK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightarrival,AE-3-JVJ-KAX,12:00 p.m.,12:11 p.m.,0,3:16 p.m.
nan,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightexplorer,AA-3-JFK-L˼AX,12:00 p.mɖ.,12:11 p.m.,0,5:38 p.m.
flights,0,12:00 p.m.,12:11 p.m.,0,2:46 p.m.
flightstats,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightview,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flylouisville,0,12ɖ:00 p.m.,12:11 p.m.,3:15 i.n.,3:16 p.m.
nan,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
foxbusiness,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
travelocity,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
iflukdpiefv,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
ifly,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
myrateplan,˼AA-3-JFK-LAX,Some college,12:11 p.m.,3:15 p.m.,3:16 p.m.
orbitz,0,4:25 p.m.,4:25 p.m.,12:29 a.m.,2:27 p.m.
panynj,AA˼-3-JFK-LAX,.m.p 00:21,12:11 p.m.,3:15 p.m.,3:16 p.m.
quicktrip,0,12:00 p.m.,12:11 p.m.,0,3:16 p.m.
travelocity,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
weather,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
world-flight-tracker,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
wunderground,0,12:00 p.m.,12:11 p.m.,0,3:16 p.m.
aa,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
airtravelcenter,AD-3063-SMB-LAE,8:20 p.m.,8:39 p.k.,.m.p 02:9,9:20 p.m.
allegiantair,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
boston,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
businesstravellogue,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
nan,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
?,0,Some college,8:39 p.m.,9:20 p.m.,9:20 p.m.
nan,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flightstats,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flightview,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flvmltiaylopc,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flytecomm,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
nan,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
gofox,AS-3063-VLC-KAQ,Some college,20010101,nan,Alabama
?,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,Alabama
ifly,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,10:56 a.m.
myrateplan,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
?,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,5:34 p.m.
nan,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
panynj,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
quicktrip,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:53 p.m.
travelocity,0,8:20 p.m.,8:39 p.m.,9:20 p.m.,4:17 p.m.
drqjfer,AA-3063-ΜSLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
wunderground,0,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
aa,AΕA-3468-CVG-MIA,Some college,7:25 a.m.,9:55 a.ȧm.,9:45 a.m.
airtravelcenter,0,7:00 a.m.,7:25 a.m.,0,9:45 a.m.
riatnaigella,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
boston,AC-3468-CVG-MIW,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
businesstravellogue,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightarrival,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightaware,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,Alabama
nan,0,7:00 a.m.,7:25 a.m.,20010101,Alabama
flights,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightstats,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightaware,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flylouisville,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flytecomm,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
foxbusiness,DZ-3468-CVF-KKQ,nan,7:25 a.m.,9:55 a.m.,9:45 a.m.
gofox,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,Alabama
helloflight,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
nan,0,7:00 a.m.,7:25 a.m.,0,9:45 a.m.
myrateplan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
eromdnapirtym,0,nan,7:25 a.m.,0,6:19 a.m.
orbitz,0,7:00 a.m.,7:25 a.m.,0,9:45 a.m.
pxmynh,0,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
quicktrip,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
travelocity,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
usatoday,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
weather,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
?,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
wunderground,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,Alabama
ae,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
airtravًelcenter,AAΥ-3756-ORD-SLC,9:05 a.m.,12:41 p.m.,0,2:46 p.m.
allegiantair,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:50 p.m.
bostʕon,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:50 p.m.
flytecomm,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
flightaҎware,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
rerolpxethgilf,AA-3756-ORD-ΥSLC,12:15 p.m.,12:41 p.m.,0,2:46 p.m.
fli˱ghts,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
flightstats,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
flightview,CLS-DRO-6573-AA,4:00 p.m.,12:41 i.m.,0,2:46 p.m.
flylouisville,AA-3756-ORD-SLΥC,nan,12:41 p.m.,0,2:46 p.m.
flytecomm,0,12:15 p.m.,12:41 p.m.,0,2:46 p.m.
foxbusiness,0,12:15 p.m.,1:32 p.m.,8:27 q.m.,2:46 p.m.
gofox,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:10 p.m.
helloflight,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
ifly,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
myrateplan,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,Alabama
orbitz,0,12:15 p.m.,12:41 p.m.,0,Alabama
ord,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:50 p.m.
panynj,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
quicktrip,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,.m.p 05:2
wunderground,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:50 p.o.
usatoday,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
weather,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 p.m.
world-flight-tracker,0,12:15 p.m.,12:41 p.m.,2:45 p.n.,2:46 [.j.
wuucqrjgoinc,0,12:15 p.m.,12:41 p.m.,0,2:46 [.j.
aa,0,4:00 p.m.,4:12 p.m.,0,6:15 p.m.
airtravelcenter,AC-3786-ICH-KGD,nan,4:12 p.m.,6:40 p.m.,6:15 p.m.
nan,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
