index,attribute,dirty_value,clean_value
197603,gender,empty,M
197617,gender,empty,M
197735,gender,empty,F
197742,gender,***,M
197754,gender,empty,F
197765,gender,empty,F
197805,gender,empty,F
197817,gender,empty,F
197836,gender,***,F
197851,gender,empty,F
197853,gender,empty,M
197915,gender,***,F
197922,gender,tF,F
198002,gender,empty,F
198043,gender,empty,F
198095,gender,***,F
198191,gender,empty,F
198205,gender,empty,F
198242,gender,***,M
198249,gender,empty,M
198269,gender,empty,M
198290,gender,***,M
198292,gender,empty,M
198311,gender,empty,M
198375,gender,empty,F
198379,gender,zF,F
198472,gender,empty,F
198473,gender,empty,F
198475,gender,***,F
198501,gender,empty,F
198528,gender,empty,M
198569,gender,empty,M
198575,gender,empty,M
198580,gender,empty,M
198588,gender,***,M
198638,gender,lF,F
198674,gender,empty,M
198775,gender,empty,M
198849,gender,***,F
198882,gender,oF,F
198885,gender,***,F
198900,gender,bM,M
198903,gender,empty,M
198942,gender,nM,M
198949,gender,sF,F
198972,gender,empty,M
199014,gender,***,M
199015,gender,empty,M
199028,gender,empty,M
199136,gender,gM,M
199143,gender,***,M
199193,gender,empty,F
199215,gender,empty,F
199267,gender,***,F
199326,gender,empty,F
199339,gender,empty,M
199408,gender,empty,M
199415,gender,pF,F
199420,gender,empty,F
199431,gender,empty,F
199471,gender,empty,F
199476,gender,sM,M
199529,gender,empty,M
199633,gender,empty,M
199660,gender,***,F
199661,gender,empty,F
199684,gender,empty,F
199711,gender,empty,F
199743,gender,empty,M
199764,gender,sM,M
199813,gender,empty,F
199832,gender,empty,M
199854,gender,empty,M
199855,gender,empty,M
199872,gender,empty,M
199899,gender,vM,M
199955,gender,empty,M
199969,gender,vM,M
199997,gender,empty,F
88,city,RCIHMOND,RICHMOND
111,city,empty,SAVAGE
122,city,WINSTON SAEM,WINSTON SALEM
158,city,ELLICOTTn CITY,ELLICOTT CITY
186,city,SOTNEHAM,STONEHAM
204,city,BATO ROUGE,BATON ROUGE
228,city,empty,APPLETON
255,city,empty,DOVER AFB
265,city,empty,NEKOMA
290,city,CANSTON,CRANSTON
352,city,DALLSA,DALLAS
512,city,empty,SAINT JOSEPH
514,city,SALIBSURY,SALISBURY
603,city,empty,GREAT MILLS
628,city,empty,NEWBERN
635,city,BtOYLE,BOYLE
719,city,empty,FARMINGTON
735,city,MEMxPHIS,MEMPHIS
742,city,CLEARATER,CLEARWATER
780,city,EWARK,NEWARK
826,city,PLEASANT PLINS,PLEASANT PLAINS
837,city,empty,SUMMERFIELD
857,city,CANTNO,CANTON
914,city,AHRDWICK,HARDWICK
950,city,gANAHOLA,ANAHOLA
951,city,ROKC,ROCK
963,city,empty,GROTON
967,city,GASASWAY,GASSAWAY
980,city,WOODSOTCK,WOODSTOCK
1027,city,RANOLPH,RANDOLPH
1052,city,empty,NEW HOLLAND
1132,city,RTEMONT,TREMONT
1144,city,empty,PROSPECT
1164,city,ARMSRTONG CREEK,ARMSTRONG CREEK
1182,city,tBERINO,BERINO
1201,city,ORTH RIDGEVILLE,NORTH RIDGEVILLE
1229,city,HUAMCAO,HUMACAO
1239,city,RUTHERFORDTOyN,RUTHERFORDTON
1244,city,SWIN,SWAIN
1274,city,empty,MELBOURNE BEACH
1293,city,empty,NEW CARLISLE
1296,city,empty,PORTLAND
1338,city,KEEEN,KEENE
1344,city,empty,PAPAALOA
1362,city,empty,ADRIAN
1445,city,empty,DECATUR
1450,city,STUHERLAND,SUTHERLAND
1451,city,TUSCAROkRA,TUSCARORA
1479,city,DyORAN,DORAN
1549,city,empty,SPRING CREEK
1556,city,UMNEY,RUMNEY
1617,city,empty,DITTMER
1693,city,ROCKS PRINGS,ROCK SPRINGS
1746,city,AMGALIA,MAGALIA
1761,city,empty,FAYETTEVILLE
1765,city,ARRANQUITAS,BARRANQUITAS
1809,city,empty,RIDGEWAY
1813,city,ALwBION,ALBION
1826,city,empty,CHRISNEY
1834,city,empty,KNOXVILLE
1856,city,MALDNE,MALDEN
1886,city,COOEPRSTOWN,COOPERSTOWN
1958,city,empty,TALKEETNA
1992,city,UTTIG,HUTTIG
2088,city,KAdNOPOLIS,KANOPOLIS
2091,city,ONROE,MONROE
2094,city,DEERFILED,DEERFIELD
2126,city,empty,BENSON
2143,city,ALBIfON,ALBION
2158,city,TCSON,TUCSON
2159,city,empty,HARTFORD
2161,city,AbFTON,AFTON
2163,city,PITTSBRGH,PITTSBURGH
2169,city,empty,WILLOW LAKE
2174,city,empty,MILILANI
2184,city,empty,LAS MARIAS
2195,city,empty,WADDELL
2224,city,WIAPAHU,WAIPAHU
2229,city,empty,COATS
2241,city,HULBnERT,HULBERT
2262,city,empty,MCCUTCHEON FIELD
2335,city,BEMLAR,BELMAR
2425,city,KLEE,OKLEE
2433,city,ALTEAD,ALSTEAD
2435,city,EPWOvRTH,EPWORTH
2501,city,RDMORE,ARDMORE
2521,city,GLAVIN,GALVIN
2549,city,empty,TOSTON
2557,city,ROCKPOTR,ROCKPORT
2644,city,VIRvGIL,VIRGIL
2651,city,CARLISEL,CARLISLE
2661,city,OK,TOK
2679,city,empty,EDEN MILLS
2691,city,HARLESTON,CHARLESTON
2693,city,ANONITO,ANTONITO
2709,city,empty,ENNING
2713,city,SPARS,SPARKS
2719,city,YANCqEYVILLE,YANCEYVILLE
2730,city,empty,DELMONT
2740,city,empty,MIAMI
2825,city,empty,LAKEWOOD
2852,city,JAMIACA,JAMAICA
2864,city,EVNAGELINE,EVANGELINE
2865,city,empty,RAINSVILLE
2867,city,empty,OLDFIELD
2879,city,RALINGTON,ARLINGTON
2887,city,empty,PLYMOUTH
2891,city,FRUILTAND,FRUITLAND
2895,city,POLKON,POLKTON
2930,city,SILVRDALE,SILVERDALE
2945,city,WASHINTON,WASHINGTON
2958,city,empty,NORTH PROVIDENCE
3053,city,FAULKNRE,FAULKNER
3077,city,empty,ALVADORE
3106,city,SONOTA,SONOITA
3126,city,empty,BYRAM
3149,city,empty,BURLINGTON
3172,city,LOS NAGELES,LOS ANGELES
3225,city,empty,CASA GRANDE
3256,city,empty,TACOMA
3263,city,OCEAN VIWE,OCEAN VIEW
3267,city,NOUS,NOTUS
3292,city,empty,BIVALVE
3347,city,empty,WARRENTON
3365,city,empty,LAS VEGAS
3385,city,LIO,CLIO
3421,city,ALPEA,ALPENA
3428,city,ALmBION,ALBION
3465,city,empty,OMEGA
3470,city,empty,SUGAR CITY
3498,city,empty,WALNUT COVE
3534,city,empty,LAMBERT
3539,city,empty,ORANGEBURG
3546,city,NOVbATO,NOVATO
3628,city,BRUE,BRUCE
3630,city,USSELL,RUSSELL
3680,city,EARSON,PEARSON
3720,city,empty,HONOLULU
3736,city,FITZHUHG,FITZHUGH
3742,city,empty,NEW ALBANY
3747,city,SPAI,SUPAI
3757,city,WASHINGON NAVY YARD,WASHINGTON NAVY YARD
3800,city,LIVINGSTN,LIVINGSTON
3889,city,KAYCEE***,KAYCEE
3943,city,AAHOLA,ANAHOLA
3953,city,SETRLING,STERLING
3961,city,empty,NEWHEBRON
3971,city,KAPAnAU,KAPAAU
3972,city,empty,HUME
3973,city,empty,ANACORTES
3994,city,MIkAMI,MIAMI
4005,city,empty,WARWICK
4053,city,empty,HARTWELL
4062,city,empty,ATLANTA
4067,city,JAESTOWN,JAMESTOWN
4083,city,empty,ROSEGLEN
4098,city,empty,PROVIDENCE
4122,city,empty,PINE MEADOW
4146,city,nMOUNTAINSIDE,MOUNTAINSIDE
4153,city,empty,DECKER
4159,city,empty,ALBUQUERQUE
4186,city,empty,ROWDY
4251,city,empty,GILLETTE
4252,city,ALLEGAYN,ALLEGANY
4286,city,PORT ORCARD,PORT ORCHARD
4296,city,empty,KALAMAZOO
4297,city,APACHE JNCTION,APACHE JUNCTION
4306,city,NONDATON,NONDALTON
4324,city,ALFOhRD,ALFORD
4334,city,ILMINGTON,WILMINGTON
4335,city,empty,COVENTRY
4368,city,RUMOSN,RUMSON
4447,city,empty,HONAUNAU
4488,city,PYLMOUTH,PLYMOUTH
4521,city,empty,BIDDEFORD POOL
4540,city,SEBEAING,SEBEWAING
4569,city,empty,DUBUQUE
4661,city,empty,PENDLETON
4694,city,empty,GEORGETOWN
4723,city,MUONT OLIVE,MOUNT OLIVE
4726,city,empty,PRAIRIE GROVE
4794,city,empty,BRYCE CANYON
4815,city,LLAKAKET,ALLAKAKET
4848,city,SAINT CLODU,SAINT CLOUD
4863,city,DIKCINSON,DICKINSON
4865,city,empty,KEARSARGE
4875,city,CEcNTER,CENTER
4893,city,RIO BLANqCO,RIO BLANCO
4920,city,empty,HASSELL
4960,city,uLILBURN,LILBURN
4963,city,empty,GIBBON
5003,city,ANDERSN,ANDERSON
5024,city,empty,CLYDE
5056,city,NlEW ORLEANS,NEW ORLEANS
5060,city,empty,ARLINGTON
5078,city,empty,CATANO
5127,city,MOROHEAD,MOORHEAD
5191,city,empty,SENECA
5214,city,empty,DAHLEN
5222,city,MECHANmICSBURG,MECHANICSBURG
5229,city,empty,COLE CAMP
5231,city,NORTH SMfITHFIELD,NORTH SMITHFIELD
5272,city,LSO ANGELES,LOS ANGELES
5280,city,empty,OAKLAND
5289,city,empty,PERU
5301,city,ALBUQUEnRQUE,ALBUQUERQUE
5340,city,empty,SWAN LAKE
5359,city,MELvSTONE,MELSTONE
5406,city,empty,JONESBOROUGH
5410,city,empty,COMSTOCK
5413,city,MATLOKC,MATLOCK
5423,city,CaHARLOTTE,CHARLOTTE
5465,city,empty,MASSEY
5492,city,empty,INDIANAPOLIS
5509,city,HONOLLUU,HONOLULU
5511,city,hBOX ELDER,BOX ELDER
5541,city,STEVENgSVILLE,STEVENSVILLE
5574,city,empty,VANCOUVER
5582,city,RINDkGE,RINDGE
5612,city,empty,SAVANNAH
5621,city,empty,ENGLAND
5712,city,ROEWNA,ROWENA
5767,city,CHEPAgCHET,CHEPACHET
5784,city,LjEBANON,LEBANON
5803,city,ORT CRANE,PORT CRANE
5807,city,AYLE,YALE
5856,city,MINREAL SPRINGS,MINERAL SPRINGS
5860,city,empty,PILOT STATION
5874,city,empty,OAKRIDGE
5889,city,empty,WALTERBORO
5909,city,empty,JOHNSON
5910,city,empty,STRATHCONA
5960,city,empty,LITTLE CREEK
5969,city,LAS VExGAS,LAS VEGAS
5982,city,JEAdN,JEAN
6047,city,empty,GUNNISON
6058,city,empty,SALT LAKE CITY
6104,city,NORTH LA VEGAS,NORTH LAS VEGAS
6108,city,empty,TUSCALOOSA
6111,city,empty,BOLIVAR
6116,city,empty,FISHERVILLE
6140,city,empty,UNIVERSITY
6188,city,HRMOSA,HERMOSA
6203,city,empty,DEETH
6209,city,WEST SPRNIGFIELD,WEST SPRINGFIELD
6218,city,GREiENBACK,GREENBACK
6221,city,AUGHAN,VAUGHAN
6247,city,empty,COCHISE
6301,city,ALLENDAE,ALLENDALE
6330,city,ANAHOlLA,ANAHOLA
6397,city,TRNETON,TRENTON
6453,city,empty,LAKETOWN
6461,city,FOR TWORTH,FORT WORTH
6462,city,LOPEZ ISLADN,LOPEZ ISLAND
6501,city,MARGARTE,MARGARET
6519,city,empty,GARDEN
6527,city,empty,WILBRAHAM
6534,city,JUTNURA,JUNTURA
6542,city,NAHOLA,ANAHOLA
6551,city,empty,SUDAN
6616,city,empty,NECHE
6640,city,ANACORTSE,ANACORTES
6646,city,empty,SAINT FRANCISVILLE
6659,city,NION,UNION
6677,city,empty,HENDERSON
6680,city,POR TLIONS,PORT LIONS
6698,city,KALSKGA,KALSKAG
6758,city,empty,WOUNDED KNEE
6765,city,empty,PINE TOP
6831,city,AMcITY,AMITY
6866,city,empty,WOOD RIVER JUNCTION
6914,city,AKINSON,ATKINSON
6963,city,EADVILLE,READVILLE
7051,city,HOPATCOGN,HOPATCONG
7097,city,empty,AFTON
7109,city,HUMESsTON,HUMESTON
7111,city,empty,DURHAM
7163,city,ApLLAKAKET,ALLAKAKET
7226,city,WSHINGTON,WASHINGTON
7238,city,AMERCIAN FALLS,AMERICAN FALLS
7271,city,empty,LINCOLN
7316,city,empty,BRUCE
7348,city,ARAPAHOnE,ARAPAHOE
7359,city,empty,CONNEAUT LAKE
7362,city,empty,THERMOPOLIS
7375,city,CLYAMONT,CLAYMONT
7504,city,RIcCHLAND,RICHLAND
7506,city,empty,FORT WAYNE
7509,city,SCOTLpAND,SCOTLAND
7516,city,GEORGE EST,GEORGE WEST
7525,city,MAMARaONECK,MAMARONECK
7553,city,empty,BELLMORE
7558,city,MILtL RIVER,MILL RIVER
7622,city,LIGNwITE,LIGNITE
7625,city,empty,WITTMAN
7651,city,BrOCA RATON,BOCA RATON
7679,city,empty,TOPEKA
7693,city,empty,WADE
7710,city,xMONTROSE,MONTROSE
7742,city,HALEWIA,HALEIWA
7755,city,ACKyERMAN,ACKERMAN
7784,city,EFFERSON,JEFFERSON
7796,city,MOUT JACKSON,MOUNT JACKSON
7822,city,EPRU,PERU
7829,city,UBCKHEAD,BUCKHEAD
7845,city,TALLtAHASSEE,TALLAHASSEE
7854,city,COCORD,CONCORD
7868,city,MONREO,MONROE
8049,city,WEST ROCKPORmT,WEST ROCKPORT
8071,city,empty,MORRICE
8104,city,NORTFHORD,NORTHFORD
8153,city,empty,DENVER
8154,city,ONTVILLE,MONTVILLE
8178,city,empty,GRAYSVILLE
8248,city,empty,LONG KEY
8273,city,SHAPRSBURG,SHARPSBURG
8368,city,empty,HUNTINGTON
8379,city,empty,FAIRFAX
8394,city,empty,PALMYRA
8451,city,AMBORSE,AMBROSE
8463,city,empty,HENDERSON
8474,city,NCHOR POINT,ANCHOR POINT
8496,city,empty,MC SHERRYSTOWN
8560,city,empty,SELFRIDGE
8574,city,empty,EL PASO
8584,city,empty,HAZEL
8588,city,ABRON,ARBON
8684,city,BhRISTOL,BRISTOL
8728,city,empty,WAGENER
8731,city,empty,PRINCETON
8753,city,CRAGIMONT,CRAIGMONT
8762,city,ARECIBjO,ARECIBO
8769,city,ALLS,WALLS
8782,city,empty,PONCE
8786,city,JLLEY,JOLLEY
8806,city,empty,BARTOW
8816,city,ARAPAHE,ARAPAHOE
8861,city,NORTHc AMHERST,NORTH AMHERST
8864,city,AN JUAN,SAN JUAN
8873,city,empty,THOMASTON
8874,city,empty,TYNGSBORO
8888,city,LONWOOD,LONGWOOD
8910,city,empty,COLORADO SPRINGS
8938,city,empty,JACKSON
9038,city,empty,FRANKLIN
9040,city,PENDROjY,PENDROY
9085,city,OLUMBUS,COLUMBUS
9101,city,empty,SEDONA
9140,city,HARbRISON,HARRISON
9147,city,empty,NORTH CHATHAM
9186,city,HgESSTON,HESSTON
9195,city,AMARLLO,AMARILLO
9219,city,SLVER LAKE,SILVER LAKE
9237,city,empty,EDMORE
9242,city,LBION,ALBION
9270,city,VII,VICI
9271,city,ALCSTER,ALCESTER
9303,city,zANGUILLA,ANGUILLA
9366,city,ALTNO,ALTON
9370,city,OBSTON,BOSTON
9401,city,LATINUM,PLATINUM
9431,city,GME,GEM
9450,city,HIKU,HAIKU
9533,city,ARAPAHOaE,ARAPAHOE
9585,city,empty,WHITE PLAINS
9604,city,empty,BOISE
9605,city,ARkBON,ARBON
9668,city,TLLAR,TILLAR
9697,city,PAWTUCKTE,PAWTUCKET
9711,city,ANAHObLA,ANAHOLA
9713,city,ILMINGTON,WILMINGTON
9744,city,empty,HONOLULU
9862,city,ELWODO,ELWOOD
9951,city,mAMERICAN FALLS,AMERICAN FALLS
9971,city,LAPENA,ALPENA
9988,city,empty,WHITESBORO
9992,city,empty,FORT KENT
9994,city,WASHIzNGTON,WASHINGTON
10015,city,empty,PORT GIBSON
10068,city,empty,BIRCH RIVER
10069,city,empty,STANTON
10081,city,empty,NEWBURY
10082,city,BEECEHR CITY,BEECHER CITY
10112,city,WICHsITA,WICHITA
10164,city,empty,GARLAND
10165,city,empty,BETHEL SPRINGS
10171,city,empty,UNALAKLEET
10182,city,HPOE MILLS,HOPE MILLS
10248,city,kFAIRFAX,FAIRFAX
10271,city,ALTN,ALTON
10277,city,AHAWAY,ASHAWAY
10281,city,SANT GEORGES,SAINT GEORGES
10323,city,empty,BEAR
10371,city,ANAHOA,ANAHOLA
10381,city,ANCHO RPOINT,ANCHOR POINT
10484,city,MEADWO,MEADOW
10493,city,empty,BATH
10501,city,empty,OGDEN
10508,city,empty,CASA GRANDE
10512,city,COLLEGEDAEL,COLLEGEDALE
10523,city,empty,BOSTON
10529,city,empty,BURBANK
10531,city,empty,ANN ARBOR
10541,city,empty,CRESTED BUTTE
10568,city,empty,ESTACADA
10659,city,CHARLOTyTE,CHARLOTTE
10662,city,empty,WALDO
10665,city,COBETT,CORBETT
10683,city,PEPPERLL,PEPPERELL
10687,city,empty,THURMAN
10710,city,LAVATON,ALVATON
10727,city,ALBUQURQUE,ALBUQUERQUE
10836,city,ADAwMS,ADAMS
10848,city,ROOSEVET ROADS,ROOSEVELT ROADS
10860,city,empty,LOMA
10881,city,empty,MINNEAPOLIS
10888,city,empty,RAGLAND
10929,city,empty,NORTH SALT LAKE
10958,city,EWBB,WEBB
10969,city,empty,OREGON
10970,city,POINTE A LA ACHE,POINTE A LA HACHE
10993,city,CABO ROOJ,CABO ROJO
11016,city,RORVILLE,ORRVILLE
11041,city,WAILKU,WAILUKU
11076,city,ORTLAND,PORTLAND
11089,city,empty,LACONIA
11129,city,MEHCANICSVILLE,MECHANICSVILLE
11144,city,YOUwNG,YOUNG
11166,city,empty,CENTRALIA
11180,city,empty,LORADO
11206,city,empty,SYRACUSE
11226,city,empty,CHAMBERS
11246,city,empty,PORTLAND
11264,city,ADLEN,ALDEN
11277,city,empty,MAMARONECK
11281,city,empty,SCHNEIDER
11331,city,BApSILE,BASILE
11332,city,empty,SPRING CREEK
11346,city,empty,VERMILLION
11401,city,ROVIDENCE,PROVIDENCE
11405,city,ANCHORAmGE,ANCHORAGE
11415,city,empty,CHARLOTTE
11420,city,COMREIO,COMERIO
11431,city,WILLIoAMSBURG,WILLIAMSBURG
11472,city,OUTH BEND,SOUTH BEND
11508,city,empty,EDINA
11511,city,HELTONILLE,HELTONVILLE
11520,city,LAKE GEsORGE,LAKE GEORGE
11542,city,ANNAPOLIrS,ANNAPOLIS
11568,city,LIVINSTON,LIVINGSTON
11596,city,empty,LAS VEGAS
11631,city,OCKINGHAM,ROCKINGHAM
11648,city,empty,SEAFORD
11680,city,SUTH NAKNEK,SOUTH NAKNEK
11681,city,empty,NEW PORT RICHEY
11689,city,LAKEE LMO,LAKE ELMO
11702,city,empty,BORUP
11708,city,NASHVILE,NASHVILLE
11720,city,HEAaLY,HEALY
11827,city,HARTFOD,HARTFORD
11832,city,empty,OLLIE
11853,city,RCADIA,ARCADIA
11881,city,empty,GREGORY
11926,city,empty,OSCEOLA
11960,city,APAACHICOLA,APALACHICOLA
12043,city,empty,MANNS HARBOR
12105,city,empty,LAS VEGAS
12108,city,SPARALND,SPARLAND
12125,city,LEoE,LEE
12132,city,ANCHORAE,ANCHORAGE
12172,city,ALuTON,ALTON
12209,city,ATNHONY,ANTHONY
12214,city,ANHORAGE,ANCHORAGE
12237,city,empty,HANAPEPE
12253,city,ENICE,EUNICE
12379,city,RLLINSVILLE,ROLLINSVILLE
12424,city,empty,ACTON
12494,city,empty,HYMERA
12501,city,ANCHRAGE,ANCHORAGE
12502,city,ANAOLA,ANAHOLA
12509,city,PERDhUE HILL,PERDUE HILL
12539,city,empty,MANCHESTER
12576,city,ALBUQUERQUrE,ALBUQUERQUE
12600,city,empty,NEW BALTIMORE
12617,city,DLELSLOW,DELLSLOW
12635,city,empty,ANCHORAGE
12653,city,ALLENALE,ALLENDALE
12663,city,empty,DALLAS
12720,city,WALLACE***,WALLACE
12732,city,empty,FORESTBURGH
12754,city,empty,EAGLE
12791,city,empty,NEW ORLEANS
12834,city,empty,WARWICK
12839,city,MCA,MOCA
12874,city,empty,WAKEFIELD
12885,city,CROWA GENCY,CROW AGENCY
12902,city,HARRAH***,HARRAH
12953,city,empty,LUMBERTON
12962,city,ANCHORAEG,ANCHORAGE
12996,city,AIZE,MAIZE
13001,city,FRAMINGHM,FRAMINGHAM
13006,city,DES MOIuNES,DES MOINES
13067,city,empty,LEBANON
13081,city,empty,GRANTSVILLE
13149,city,ANHCORAGE,ANCHORAGE
13166,city,empty,MANDERSON
13184,city,LCIKING,LICKING
13211,city,MOUNT LEMMOlN,MOUNT LEMMON
13242,city,ANERSON,ANDERSON
13301,city,ANGEAL,ANGELA
13303,city,empty,FORT LEAVENWORTH
13352,city,UBBOCK,LUBBOCK
13384,city,NEW TAZEkWELL,NEW TAZEWELL
13445,city,ANACOO,ANACOCO
13460,city,LWAI,LAWAI
13480,city,empty,ROSWELL
13493,city,lBELLE HAVEN,BELLE HAVEN
13559,city,empty,PINEHILL
13577,city,empty,ABERDEEN
13582,city,empty,ELTOPIA
13583,city,empty,WAITSBURG
13631,city,empty,MATTAWAMKEAG
13673,city,empty,NEWARK
13708,city,empty,BRATTLEBORO
13815,city,empty,SPOKANE
13827,city,ANCHORAEG,ANCHORAGE
13830,city,SPRINGFIELlD,SPRINGFIELD
13846,city,empty,SOUTHBURY
13862,city,SAYWER,SAWYER
13864,city,empty,CENTER RUTLAND
13872,city,ARCHR,ARCHER
13877,city,HAsRLAN,HARLAN
13886,city,ARCDIA,ARCADIA
13889,city,empty,WILMINGTON
13894,city,SOUTH LAKE eTAHOE,SOUTH LAKE TAHOE
13910,city,HOENIX,PHOENIX
13912,city,empty,LEMMON
13964,city,ANCORTES,ANACORTES
13981,city,gMAGNA,MAGNA
14107,city,SCUHYLER,SCHUYLER
14128,city,empty,CEDAR CREEK
14152,city,empty,TEMPERANCE
14198,city,empty,PORT ALLEN
14209,city,empty,LOS ANGELES
14213,city,empty,LAS VEGAS
14224,city,CROWNC ITY,CROWN CITY
14313,city,STOR,ASTOR
14332,city,ALMuA,ALMA
14334,city,ALBUQUERQE,ALBUQUERQUE
14358,city,ALEN,ALLEN
14366,city,RVIERTON,RIVERTON
14410,city,empty,WILLIAMSVILLE
14430,city,REHOBOT BEACH,REHOBOTH BEACH
14447,city,ANCHOARGE,ANCHORAGE
14460,city,CNICINNATI,CINCINNATI
14465,city,LPHARETTA,ALPHARETTA
14466,city,ARADIA,ARCADIA
14475,city,empty,FRUITLAND PARK
14581,city,ALEKAGIK,ALEKNAGIK
14596,city,EFRNDALE,FERNDALE
14603,city,empty,NORTH HERO
14609,city,APACHE JUNCTOIN,APACHE JUNCTION
14644,city,empty,BIRMINGHAM
14660,city,LAHMA,LAHOMA
14663,city,ALUQUERQUE,ALBUQUERQUE
14712,city,kPENN,PENN
14719,city,NVIK,ANVIK
14722,city,empty,TYONEK
14724,city,empty,FAIRVIEW
14728,city,HARRISURG,HARRISBURG
14747,city,empty,FROID
14775,city,empty,BROKEN BOW
14813,city,ANONITO,ANTONITO
14827,city,SrPRINGFIELD,SPRINGFIELD
14845,city,COLeUMBUS,COLUMBUS
14872,city,WASHINGTON NAYV YARD,WASHINGTON NAVY YARD
14890,city,empty,PARK VALLEY
14897,city,LAtS VEGAS,LAS VEGAS
14902,city,empty,JOHNSTOWN
14956,city,ARBLES,ARBOLES
14990,city,BARIWCK,BARWICK
15011,city,empty,WASHINGTON
15018,city,empty,ALBANY
15029,city,yAMITY,AMITY
15034,city,empty,AURORA
15041,city,ANCHORAEG,ANCHORAGE
15045,city,HERNApNDO,HERNANDO
15090,city,empty,LITTLETON
15128,city,PENSACOAL,PENSACOLA
15167,city,ANCHOARGE,ANCHORAGE
15172,city,empty,ZAP
15185,city,SLATNGTON,SLATINGTON
15201,city,EMSQUITE,MESQUITE
15204,city,WSAHINGTON,WASHINGTON
15257,city,empty,TAKOMA PARK
15275,city,FREDOM,FREEDOM
15297,city,empty,COOLIDGE
15318,city,empty,DARFUR
15331,city,empty,ABERDEEN
15349,city,ALTNO,ALTON
15439,city,empty,LEOTI
15460,city,PRING GAP,SPRING GAP
15461,city,PSAADENA,PASADENA
15470,city,ANCHOARGE,ANCHORAGE
15485,city,ATNELOPE,ANTELOPE
15521,city,RIDELAND,RIDGELAND
15544,city,VEGA ABJA,VEGA BAJA
15564,city,SAINT PALU,SAINT PAUL
15582,city,ALIBON,ALBION
15588,city,ARDMORoE,ARDMORE
15592,city,BARRAQUITAS,BARRANQUITAS
15610,city,ANCHORAGuE,ANCHORAGE
15625,city,empty,HAYTI
15631,city,OVER,DOVER
15663,city,empty,CRETE
15702,city,HARTFnORD,HARTFORD
15723,city,WIHCITA,WICHITA
15740,city,BALWDINVILLE,BALDWINVILLE
15750,city,empty,HANCOCK
15771,city,RUIDOSvO,RUIDOSO
15801,city,CARENCE,CLARENCE
15815,city,EST EATON,WEST EATON
15819,city,OLEDO,TOLEDO
15832,city,KENSIGTON,KENSINGTON
15843,city,AgLVA,ALVA
15883,city,empty,FISHER
15911,city,CADTE,CADET
15933,city,STA RTANNERY,STAR TANNERY
15934,city,USN CITY WEST,SUN CITY WEST
16003,city,empty,HAMMOND
16018,city,EASEY,EASLEY
16022,city,empty,GRANGEVILLE
16029,city,empty,NOVATO
16049,city,CUBx RUN,CUB RUN
16066,city,empty,ALDERPOINT
16106,city,empty,FREEHOLD
16127,city,empty,QUEMADO
16139,city,ACHORAGE,ANCHORAGE
16143,city,RIVERISDE,RIVERSIDE
16159,city,empty,WILLARDS
16165,city,empty,LAUREL
16219,city,empty,PROVO
16226,city,empty,CONCORD
16253,city,AITYVILLE,AMITYVILLE
16254,city,JEFFEqRSON,JEFFERSON
16258,city,empty,AMHERST
16263,city,UFFIELD,SUFFIELD
16283,city,ALLzAKAKET,ALLAKAKET
16305,city,RALSTNO,RALSTON
16335,city,HARLESTON,CHARLESTON
16380,city,KNIGHTSTWON,KNIGHTSTOWN
16384,city,empty,WEST BLOOMFIELD
16430,city,empty,PILGRIM
16443,city,empty,KEENE
16449,city,SHERIDNA,SHERIDAN
16476,city,AGUAS BUNAS,AGUAS BUENAS
16539,city,empty,FLATWOODS
16565,city,empty,TRUJILLO ALTO
16577,city,WIALUKU,WAILUKU
16585,city,empty,WATERBURY
16603,city,ALBIOrN,ALBION
16642,city,UPPER BLACK DDY,UPPER BLACK EDDY
16683,city,OKLAHOMA hCITY,OKLAHOMA CITY
16713,city,BIGELW,BIGELOW
16729,city,PROVIDEwNCE,PROVIDENCE
16813,city,NCHORAGE,ANCHORAGE
16861,city,AMSTOjN,AMSTON
16955,city,empty,HIBBING
16958,city,WARREeN,WARREN
17018,city,ABMROSE,AMBROSE
17050,city,PHOENXI,PHOENIX
17054,city,empty,CORVALLIS
17098,city,kCAMDEN,CAMDEN
17107,city,ALDESRON,ALDERSON
17113,city,MBOY,AMBOY
17125,city,empty,NIAGARA FALLS
17143,city,ANASOC,ANASCO
17147,city,COLERIN,COLERAIN
17148,city,DAGSBnORO,DAGSBORO
17155,city,empty,WAKEFIELD
17165,city,empty,GREEN POND
17276,city,empty,BARNSDALL
17289,city,empty,UNION
17355,city,LMA,ALMA
17382,city,LASVEGAS,LAS VEGAS
17420,city,QuUEEN CREEK,QUEEN CREEK
17427,city,empty,NORTH LITTLE ROCK
17473,city,TRS PIEDRAS,TRES PIEDRAS
17474,city,empty,BETTSVILLE
17610,city,ALRICH,ALDRICH
17611,city,ANGULLA,ANGUILLA
17644,city,empty,LISBON
17652,city,ALBUQUERQEU,ALBUQUERQUE
17680,city,empty,BROADVIEW
17684,city,empty,SIOUX FALLS
17701,city,ALCALDxE,ALCALDE
17704,city,KENLIWORTH,KENILWORTH
17744,city,empty,HOTEVILLA
17753,city,empty,CARSON CITY
17767,city,empty,WEBSTER
17789,city,empty,NEW ORLEANS
17796,city,empty,YUBA CITY
17822,city,COLORAD SPRINGS,COLORADO SPRINGS
17824,city,BULAH,BEULAH
17828,city,empty,ANN ARBOR
