index,attribute,dirty_value,clean_value
137070,city,SAINT OSEPH,SAINT JOSEPH
137134,city,LONG BRANH,LONG BRANCH
137145,city,FORT COLLNIS,FORT COLLINS
137161,city,COVENTgRY,COVENTRY
137204,city,LBUQUERQUE,ALBUQUERQUE
137221,city,empty,DUMFRIES
137262,city,ALBUQUEQRUE,ALBUQUERQUE
137281,city,ALaAMO,ALAMO
137324,city,AGES BROKOSIDE,AGES BROOKSIDE
137339,city,ALBUQERQUE,ALBUQUERQUE
137364,city,AGUIRER,AGUIRRE
137384,city,empty,BLACK HAWK
137394,city,ALaDEN,ALDEN
137395,city,LEXANDER,ALEXANDER
137431,city,ADVzENT,ADVENT
137482,city,BOGTA,BOGOTA
137567,city,SBULA,SABULA
137663,city,ALXE,ALEX
137695,city,empty,CHUGWATER
137761,city,ABLANY,ALBANY
137775,city,VALDOTA,VALDOSTA
137788,city,empty,KANAB
137925,city,empty,ALBUQUERQUE
137943,city,AIEKN,AIKEN
137956,city,empty,PANAMA CITY
137974,city,empty,OTTAWA LAKE
137978,city,ALUBQUERQUE,ALBUQUERQUE
137995,city,DJUNTAS,ADJUNTAS
138098,city,AKON,AKRON
138099,city,LADDONAI,LADDONIA
138148,city,AINSWOTRH,AINSWORTH
138170,city,vHUDSON,HUDSON
138184,city,empty,EMMONAK
138293,city,MILERSBURG,MILLERSBURG
138338,city,AKROxN,AKRON
138370,city,empty,JEFFERSON CITY
138377,city,ALBUQEURQUE,ALBUQUERQUE
138382,city,ALEXAbNDRIA,ALEXANDRIA
138388,city,CEIAB,CEIBA
138413,city,ALLAeRDT,ALLARDT
138429,city,APACHE UJNCTION,APACHE JUNCTION
138443,city,GUADILLA,AGUADILLA
138456,city,WeAUBAY,WAUBAY
138473,city,empty,FREDERICKSBURG
138493,city,SANTON,STANTON
138541,city,NEW vBRITAIN,NEW BRITAIN
138543,city,DSH,DHS
138593,city,empty,RUTH
138595,city,eALBANY,ALBANY
138605,city,empty,MOODUS
138612,city,LLSTON,ALLSTON
138674,city,empty,HENDERSON
138691,city,empty,SAN JUAN
138703,city,empty,ELGIN
138705,city,empty,ESSEX
138763,city,WEBER CIYT,WEBER CITY
138775,city,ALEXANRDIA,ALEXANDRIA
138835,city,empty,LOUISVILLE
138891,city,SAINT LUOIS,SAINT LOUIS
138894,city,AKRNO,AKRON
138929,city,empty,ANTOINE
138948,city,empty,LUGOFF
138957,city,empty,LUDELL
138969,city,empty,POWNAL
138985,city,AIE,LAIE
139067,city,AGUASB UENAS,AGUAS BUENAS
139093,city,empty,FORDLAND
139101,city,ROTHVILLmE,ROTHVILLE
139131,city,empty,ETHAN
139139,city,empty,FRANKFORT
139142,city,CADYVILLkE,CADYVILLE
139159,city,AqLCESTER,ALCESTER
139208,city,empty,NORTHROP
139214,city,ALOWAY,ALLOWAY
139247,city,ALBgANY,ALBANY
139286,city,empty,GLENDALE
139295,city,LBERTVILLE,ALBERTVILLE
139303,city,empty,CINCINNATI
139305,city,empty,MARCHAND
139314,city,empty,LEWISPORT
139316,city,ALBUQURQUE,ALBUQUERQUE
139349,city,empty,EDEN
139361,city,WpATERBURY,WATERBURY
139447,city,empty,HONOLULU
139456,city,ALInCIA,ALICIA
139565,city,ALLIANEC,ALLIANCE
139589,city,empty,MILLADORE
139639,city,ALEuXANDER,ALEXANDER
139663,city,MONROE CrENTER,MONROE CENTER
139681,city,AH GWAHu CHING,AH GWAH CHING
139696,city,empty,CHURCH VIEW
139776,city,LAKE STEVESN,LAKE STEVENS
139791,city,ARNLOD,ARNOLD
139836,city,empty,THEDFORD
139837,city,IRONDAbLE,IRONDALE
139853,city,HRATLY,HARTLY
139858,city,OZARtK,OZARK
139915,city,empty,KERMIT
139956,city,ALLEEE,ALLEENE
140009,city,empty,SALT LAKE CITY
140018,city,ALBUQUEQRUE,ALBUQUERQUE
140031,city,empty,KAPOLEI
140038,city,VIENjNA,VIENNA
140068,city,AIEN,AIKEN
140073,city,ALBERAT,ALBERTA
140087,city,empty,SAN DIEGO
140090,city,EAST PIONT,EAST POINT
140109,city,WjAIMEA,WAIMEA
140159,city,TUSCON,TUCSON
140180,city,empty,LAIE
140192,city,empty,BOOTHBAY
140193,city,empty,PRYOR
140233,city,ALLE NPARK,ALLEN PARK
140307,city,empty,MANTORVILLE
140389,city,ATHUR,ARTHUR
140398,city,empty,PENDLETON
140420,city,ABUQUERQUE,ALBUQUERQUE
140423,city,empty,PINE BLUFF
140516,city,MOUNTAINCITY,MOUNTAIN CITY
140539,city,empty,BAUDETTE
140612,city,AMLA,ALMA
140652,city,PHLbOX,PHLOX
140735,city,empty,PFEIFER
140736,city,ALADIN,ALADDIN
140742,city,ALEXAbNDER,ALEXANDER
140749,city,BOEREN,BOERNE
140760,city,WASHINGOTN,WASHINGTON
140762,city,ALBUQUERQUeE,ALBUQUERQUE
140816,city,ALBANuY,ALBANY
140874,city,empty,TRINIDAD
140886,city,AKRNO,AKRON
140929,city,empty,NEMO
140930,city,ALAMOGOROD,ALAMOGORDO
140994,city,empty,HAVANA
141012,city,WALLAEC,WALLACE
141147,city,empty,NESBIT
141151,city,empty,CHAMBERLAIN
141153,city,PNSACOLA,PENSACOLA
141158,city,empty,IDA GROVE
141168,city,empty,CRANE
141194,city,ALEN,ALLEN
141212,city,ADJUNTmAS,ADJUNTAS
141393,city,MANVwILLE,MANVILLE
141414,city,C HENRY,MC HENRY
141454,city,ALLADT,ALLARDT
141534,city,AvHSAHKA,AHSAHKA
141604,city,MIAC,MICA
141630,city,ALCOA,ALCOVA
141664,city,ALFRD,ALFORD
141705,city,SPARTdANBURG,SPARTANBURG
141713,city,empty,NORTH UXBRIDGE
141782,city,ALBUQUERQEU,ALBUQUERQUE
141866,city,BRRANQUITAS,BARRANQUITAS
141882,city,ALBUQERQUE,ALBUQUERQUE
141895,city,MANASSSA,MANASSAS
141918,city,empty,TAKOMA PARK
141929,city,WIHPPLE,WHIPPLE
141943,city,MANVILEL,MANVILLE
142007,city,empty,NAVAJO DAM
142022,city,empty,INDIAN SPRINGS
142038,city,WESTMIcNSTER,WESTMINSTER
142061,city,BELLAc VISTA,BELLA VISTA
142119,city,ALLAAKET,ALLAKAKET
142139,city,MtINNEAPOLIS,MINNEAPOLIS
142172,city,empty,EWA BEACH
142193,city,ALLEN UJNCTION,ALLEN JUNCTION
142232,city,ALBNAY,ALBANY
142338,city,LOUISIVLLE,LOUISVILLE
142371,city,empty,CLARK FORK
142378,city,empty,OKLAHOMA CITY
142396,city,SMIHDALE,SMITHDALE
142489,city,empty,CAROLINA
142499,city,GOODRInCH,GOODRICH
142503,city,ABLANY,ALBANY
142615,city,AKtERS,AKERS
142621,city,KUTAN,AKUTAN
142668,city,ALEXAdNDRIA,ALEXANDRIA
142697,city,JERSE CITY,JERSEY CITY
142891,city,ALUBQUERQUE,ALBUQUERQUE
142909,city,empty,PELZER
142926,city,AKROxN,AKRON
142942,city,RRUM,ORRUM
142952,city,empty,STORM LAKE
142961,city,ALLAKxAKET,ALLAKAKET
142974,city,ALBUQgUERQUE,ALBUQUERQUE
143013,city,AELXANDRIA,ALEXANDRIA
143047,city,CLARKSuVILLE,CLARKSVILLE
143103,city,AGUAS BENAS,AGUAS BUENAS
143109,city,empty,NORTH LAS VEGAS
143228,city,empty,WASHINGTON
143230,city,AELXANDRIA,ALEXANDRIA
143242,city,empty,FARGO
143279,city,empty,GLENWOOD
143313,city,ALEXfANDRIA,ALEXANDRIA
143338,city,AhLKOL,ALKOL
143346,city,ALMO,ALAMO
143375,city,AbLAKANUK,ALAKANUK
143463,city,empty,HUSLIA
143480,city,empty,HIGHGATE CENTER
143495,city,OLD FRT,OLD FORT
143508,city,MARBUYR,MARBURY
143532,city,empty,CLEARBROOK
143555,city,AGTE,AGATE
143566,city,BRDAFORDSVILLE,BRADFORDSVILLE
143588,city,ALAOMSA,ALAMOSA
143596,city,LBANY,ALBANY
143635,city,AFTNO,AFTON
143641,city,empty,NASHVILLE
143691,city,yALBION,ALBION
143719,city,SHEDON SPRINGS,SHELDON SPRINGS
143723,city,empty,SHEEP SPRINGS
143765,city,AALDDIN,ALADDIN
143863,city,empty,MACK
143869,city,MORISVILLE,MORRISVILLE
143925,city,ALDYSMITH,LADYSMITH
143957,city,KAHUKaU,KAHUKU
143960,city,ArUBURN,AUBURN
143965,city,YATT,WYATT
144002,city,empty,JOHNS ISLAND
144007,city,LCOLU,ALCOLU
144012,city,PHIADELPHIA,PHILADELPHIA
144048,city,SACRED EHART,SACRED HEART
144083,city,AKRN,AKRON
144105,city,ALLENTONW,ALLENTOWN
144144,city,AIN,AKIN
144195,city,ALLEENE***,ALLEENE
144257,city,empty,STOUT
144303,city,ALBRIxGHT,ALBRIGHT
144358,city,AUADILLA,AGUADILLA
144375,city,empty,DOVER
144387,city,empty,EAST KILLINGLY
144414,city,ALBAY,ALBANY
144419,city,FTON,AFTON
144429,city,empty,MINIER
144460,city,empty,WASHINGTON
144470,city,empty,MAY
144518,city,empty,UNION SPRINGS
144572,city,empty,TRINITY CENTER
144579,city,CaRANSTON,CRANSTON
144642,city,MONTGOMEYR,MONTGOMERY
144654,city,AKLEY,AKELEY
144685,city,empty,GREENWOOD
144715,city,empty,LIHUE
144720,city,HONrOLULU,HONOLULU
144758,city,AKUTdAN,AKUTAN
144788,city,ALBNAY,ALBANY
144816,city,empty,BARHAMSVILLE
144836,city,LBURNETT,ALBURNETT
144900,city,MIAN,MILAN
144902,city,empty,SKIATOOK
144905,city,LABA,ALBA
145022,city,RADFORDSVILLE,BRADFORDSVILLE
145047,city,empty,COLUMBUS
145083,city,AGsRA,AGRA
145149,city,KELEY,AKELEY
145166,city,ALPEAN,ALPENA
145283,city,SAN IEGO,SAN DIEGO
145285,city,ADUJNTAS,ADJUNTAS
145333,city,empty,BROOKTONDALE
145411,city,GORAHM,GORHAM
145412,city,LBUQUERQUE,ALBUQUERQUE
145466,city,empty,MELSTONE
145474,city,TELLER***,TELLER
145530,city,HEsWETT,HEWETT
145564,city,SCUTNEY,ASCUTNEY
145684,city,empty,HIGHWOOD
145692,city,CLOVERALE,CLOVERDALE
145704,city,CiHARLESTON,CHARLESTON
145725,city,empty,MURPHY
145739,city,LAEXANDRIA,ALEXANDRIA
145750,city,LAMEDA,ALAMEDA
145788,city,empty,VIDA
145794,city,ACOA,ALCOA
145797,city,AHOjSKIE,AHOSKIE
145824,city,FALLING kROCK,FALLING ROCK
145834,city,empty,DARRINGTON
145863,city,ALIBON,ALBION
145872,city,ALEXNDRIA,ALEXANDRIA
145879,city,MUIbR,MUIR
145885,city,empty,PORTLAND
145917,city,SWETE,SWEET
145994,city,LMO,ALMO
146022,city,empty,FARGO
146028,city,empty,TUSCARAWAS
146090,city,empty,DOUGLAS
146288,city,DRIAN,ADRIAN
146297,city,RGLAND,RAGLAND
146373,city,LMA,ALMA
146422,city,lAKRON,AKRON
146456,city,ALBUGRH,ALBURGH
146468,city,OAKTNO,OAKTON
146538,city,empty,WITHAMS
146554,city,empty,SOUTH EGREMONT
146595,city,LEESBlURG,LEESBURG
146598,city,ALLEMAeN,ALLEMAN
146610,city,LEICkESTER,LEICESTER
146637,city,ATHNS,ATHENS
146665,city,KINGSOTN,KINGSTON
146694,city,SANTA MONIA,SANTA MONICA
146743,city,LONETRE,LONETREE
146777,city,empty,WATERBURY CENTER
146795,city,YELLOWSTONENATIONAL PARK,YELLOWSTONE NATIONAL PARK
146824,city,ALEXAeNDRIA BAY,ALEXANDRIA BAY
146827,city,HENDERSONVxILLE,HENDERSONVILLE
146866,city,LEVNA,LEVAN
146965,city,CENTRAL gVILLAGE,CENTRAL VILLAGE
146974,city,ALUBQUERQUE,ALBUQUERQUE
146989,city,empty,BOWIE
147023,city,BAUXTIE,BAUXITE
147029,city,empty,MARYVILLE
147056,city,empty,NEW HAVEN
147087,city,WESTp OSSIPEE,WEST OSSIPEE
147131,city,AKRlON,AKRON
147158,city,empty,ANTRIM
147178,city,zWAURIKA,WAURIKA
147184,city,SwLIGO,SLIGO
147185,city,AGUAA,AGUADA
147204,city,YEADtDISS,YEADDISS
147209,city,ALBEMAeRLE,ALBEMARLE
147218,city,ETAON,EATON
147220,city,empty,PASCAGOULA
147245,city,MOUDVILLE,MOUNDVILLE
147260,city,empty,MILWAUKEE
147311,city,RUH,RUTH
147350,city,HASAHKA,AHSAHKA
147351,city,AKIACHKA,AKIACHAK
147379,city,empty,DURHAM
147385,city,HACKBEpRRY,HACKBERRY
147410,city,ALBUQUEQRUE,ALBUQUERQUE
147429,city,CHIEyFLAND,CHIEFLAND
147438,city,WASHINGTON NAVYYARD,WASHINGTON NAVY YARD
147452,city,AdLLAKAKET,ALLAKAKET
147475,city,EARS,SEARS
147565,city,ALBIgON,ALBION
147621,city,COWLEY,CROWLEY
147630,city,qBILLINGS,BILLINGS
147641,city,empty,GUAYANILLA
147656,city,ONTAIO,ONTARIO
147669,city,LBUQUERQUE,ALBUQUERQUE
147707,city,empty,BAGDAD
147720,city,LEXANDER,ALEXANDER
147778,city,ALUMET,CALUMET
147786,city,THORNDIKyE,THORNDIKE
147836,city,LETHER,LETCHER
147840,city,ALAjMO,ALAMO
147894,city,ALBUQeUERQUE,ALBUQUERQUE
147921,city,iSTAFFORDVILLE,STAFFORDVILLE
147946,city,LBANY,ALBANY
147986,city,GIwLLETTE,GILLETTE
147987,city,MCADOO***,MCADOO
148018,city,empty,HONOLULU
148023,city,empty,TOPONAS
148034,city,empty,FORT SMITH
148048,city,ASTFORD,EASTFORD
148049,city,WILLRAD,WILLARD
148110,city,ALEXANDRIA BYA,ALEXANDRIA BAY
148116,city,ALAMOGaORDO,ALAMOGORDO
148152,city,LMA,ALMA
148182,city,ALbBUQUERQUE,ALBUQUERQUE
148192,city,ALBUQUtERQUE,ALBUQUERQUE
148194,city,WASHINoGTON,WASHINGTON
148221,city,ALAKAKET,ALLAKAKET
148231,city,ALBIN,ALBION
148256,city,GULFOPRT,GULFPORT
148280,city,ALBERTNO,ALBERTON
148282,city,ALBAYN,ALBANY
148323,city,ALBUQUERQEU,ALBUQUERQUE
148397,city,CwOMBS,COMBS
148434,city,NORTH NORWnICH,NORTH NORWICH
148449,city,AGAxR,AGAR
148480,city,ROOKNEAL,BROOKNEAL
148486,city,empty,SAN ANTONIO
148512,city,ALEBRTA,ALBERTA
148515,city,ALBNAY,ALBANY
148528,city,ASHLADN,ASHLAND
148545,city,empty,CENTRAL FALLS
148599,city,AFTNO,AFTON
148618,city,DJUNTAS,ADJUNTAS
148664,city,gSAWYER,SAWYER
148749,city,ALfBANY,ALBANY
148758,city,AINSORTH,AINSWORTH
148768,city,OMOSE,MOOSE
148776,city,GUADILLA,AGUADILLA
148799,city,SIANT LOUIS,SAINT LOUIS
148807,city,GAFFNY,GAFFNEY
148850,city,empty,STITES
148864,city,empty,TULSA
148867,city,DAONA,ADONA
148884,city,LUOISBURG,LOUISBURG
148938,city,empty,INMAN
148984,city,empty,LANDRUM
149024,city,ALBUQUEQUE,ALBUQUERQUE
149042,city,BOZEAN,BOZEMAN
149117,city,ALEXANDRjIA,ALEXANDRIA
149122,city,empty,SALT LAKE CITY
149146,city,PROVIDECE,PROVIDENCE
149157,city,empty,KATHRYN
149171,city,ALLENALE,ALLENDALE
149193,city,MIAIM,MIAMI
149211,city,PALATeINE,PALATINE
149270,city,empty,WONDER LAKE
149287,city,dALBANY,ALBANY
149349,city,AGR,AGAR
149454,city,empty,TENDOY
149470,city,empty,SAINT HEDWIG
149523,city,ALBNAY,ALBANY
149547,city,UlTICA,UTICA
149649,city,ALEBRT,ALBERT
149687,city,empty,EAST HAMPTON
149697,city,empty,HONOLULU
149712,city,empty,TUTWILER
149743,city,empty,SONTAG
149754,city,empty,OROCOVIS
149770,city,MONTRSOE,MONTROSE
149851,city,WLLARD,WILLARD
149875,city,empty,RICHLAND
149945,city,empty,DENVER
149961,city,ALEXANDRuIA,ALEXANDRIA
149962,city,empty,SANTA FE
149978,city,empty,LAFAYETTE
149986,city,yJAL,JAL
150004,city,ALLEmGANY,ALLEGANY
150039,city,empty,WEST STOCKHOLM
150077,city,empty,LETHA
150119,city,empty,ELIZABETH
150180,city,PIRZ,PIERZ
150199,city,NASHAU,NASHUA
150206,city,ALDERPOIiNT,ALDERPOINT
150246,city,GRASS RNGE,GRASS RANGE
150302,city,PArLO CEDRO,PALO CEDRO
150402,city,ALGODOES,ALGODONES
150412,city,AHYES CENTER,HAYES CENTER
150488,city,ALEvXANDRIA,ALEXANDRIA
150504,city,empty,KEEGO HARBOR
150509,city,ApLADDIN,ALADDIN
150512,city,WEST WARWCIK,WEST WARWICK
150548,city,WARTBUGR,WARTBURG
150592,city,DADE CTIY,DADE CITY
150703,city,empty,AKRON
150718,city,empty,ORMOND BEACH
150747,city,LCONIA,LACONIA
150777,city,FOTRESCUE,FORTESCUE
150811,city,empty,LOUIN
150826,city,empty,HONOLULU
150841,city,AlLBANY,ALBANY
150864,city,FEREDOM,FREEDOM
150873,city,SUPREIOR,SUPERIOR
150934,city,OCK CREEK,ROCK CREEK
150998,city,ANNsABELLA,ANNABELLA
151051,city,empty,ORANGEBURG
151072,city,AX,MAX
151081,city,ALMNA,ALMENA
151154,city,empty,SOUTH ORLEANS
151173,city,ALBUQUERQE,ALBUQUERQUE
151180,city,ALIEC,ALICE
151222,city,empty,CORAL
151247,city,AoKRON,AKRON
151338,city,empty,WAYNESBURG
151345,city,empty,AYER
151353,city,ALEGAN,ALLEGAN
151355,city,empty,NEW IPSWICH
151374,city,NARAGANSETT,NARRAGANSETT
151387,city,AH GWHA CHING,AH GWAH CHING
151408,city,empty,CHICAGO
151409,city,empty,HILL CITY
151429,city,MOUNT STERING,MOUNT STERLING
151500,city,AGNSES,AGNESS
151557,city,empty,BOCK
151604,city,empty,WILSON
151614,city,HAWAII NATOINAL PARK,HAWAII NATIONAL PARK
151642,city,empty,PURCELL
151649,city,SAqLT LAKE CITY,SALT LAKE CITY
151670,city,ALBEMALRE,ALBEMARLE
151677,city,empty,WEST CHESTERFIELD
151678,city,empty,POMONA
151743,city,WAHINGTON,WASHINGTON
151819,city,ROCTOR,PROCTOR
151822,city,empty,PROVIDENCE
151829,city,ALBAYN,ALBANY
151866,city,LITTLE AMjERICA,LITTLE AMERICA
151932,city,sHENDERSON,HENDERSON
151934,city,empty,KAAAWA
151937,city,SPKANE,SPOKANE
152023,city,empty,GOSHEN
152030,city,AGES BROOKSIED,AGES BROOKSIDE
152034,city,EPPvING,EPPING
152049,city,LIUE,LIHUE
152223,city,ARON,AKRON
152231,city,ALANY,ALBANY
152325,city,empty,TWILIGHT
152392,city,empty,SUTTON
152394,city,OREST,FOREST
152398,city,ALnMA,ALMA
152412,city,ALAMOGOROD,ALAMOGORDO
152447,city,BROKN BOW,BROKEN BOW
152494,city,SUTTNO,SUTTON
152513,city,mINCLINE VILLAGE,INCLINE VILLAGE
152523,city,empty,MC INDOE FALLS
152589,city,empty,HARTLAND
152594,city,LONG EDDxY,LONG EDDY
152660,city,ALBUQUERQdUE,ALBUQUERQUE
152662,city,ASNDERSON,SANDERSON
152670,city,rCOHAGEN,COHAGEN
152688,city,empty,PEORIA
152719,city,FOUR CORNRS,FOUR CORNERS
152750,city,ALMAO,ALAMO
152793,city,empty,MELBOURNE
152806,city,ALUQUERQUE,ALBUQUERQUE
152826,city,empty,SEATTLE
153109,city,ALEXANcDRIA,ALEXANDRIA
153114,city,SALINmA,SALINA
153161,city,PAADENA,PASADENA
153333,city,BaIRMINGHAM,BIRMINGHAM
153365,city,FRxANKLIN,FRANKLIN
153418,city,empty,PLAUCHEVILLE
153462,city,empty,NEW HARMONY
153465,city,KALIUA KONA,KAILUA KONA
153525,city,ALEXANRIA,ALEXANDRIA
153620,city,empty,SHARON
153630,city,uLOA,LOA
153725,city,ABUQUERQUE,ALBUQUERQUE
153727,city,SAN ANzTONIO,SAN ANTONIO
153730,city,ALER,ALGER
153739,city,ALLuERTON,ALLERTON
153745,city,empty,LEWISTON
153783,city,ABION,ALBION
153793,city,EPHRATeA,EPHRATA
153846,city,AGES BROOgKSIDE,AGES BROOKSIDE
153852,city,MESILLA ARK,MESILLA PARK
153874,city,BUENA VIqSTA,BUENA VISTA
153943,city,empty,JEFFERSONVILLE
153952,city,ALEXANDERCITY,ALEXANDER CITY
154028,city,SUMMER LKE,SUMMER LAKE
154045,city,nALLAKAKET,ALLAKAKET
154047,city,qAIKEN,AIKEN
154059,city,JOcELTON,JOELTON
154083,city,ALBUQUjERQUE,ALBUQUERQUE
154121,city,AKIKA,AKIAK
154157,city,HAA,HANA
154181,city,ALBUQUERQUtE,ALBUQUERQUE
154200,city,LINwCOLN,LINCOLN
154248,city,empty,SEABECK
154265,city,empty,NEESES
154305,city,empty,LOWNDESVILLE
154311,city,AKRN,AKRON
154317,city,CHESIHRE,CHESHIRE
154355,city,empty,WASHINGTON
154392,city,empty,LITTLE FALLS
154480,city,ALIBON,ALBION
154508,city,ICKSON,DICKSON
154513,city,empty,NEBO
154567,city,empty,PRAIRIE VIEW
154602,city,IDXON,DIXON
154639,city,tGOSHEN,GOSHEN
154722,city,pAGUAS BUENAS,AGUAS BUENAS
154745,city,LNCOLN,LINCOLN
154778,city,empty,WASHINGTON
154782,city,ABLANY,ALBANY
154796,city,ALBUqQUERQUE,ALBUQUERQUE
154797,city,RATClLIFF,RATCLIFF
154876,city,empty,ALFRED
154954,city,empty,ALMA
154962,city,HRAMONY,HARMONY
154989,city,empty,IRWINTON
155027,city,empty,INGLEWOOD
155035,city,AGUADIoLLA,AGUADILLA
155092,city,empty,TUCSON
155093,city,empty,COLUMBIA
155121,city,lALMA,ALMA
155131,city,KAIAK,AKIAK
155137,city,LALEMAN,ALLEMAN
155155,city,empty,CAMBRIDGE
155159,city,ALCtOLU,ALCOLU
155164,city,KRON,AKRON
155190,city,empty,HANOVER
155191,city,eALBORN,ALBORN
155237,city,empty,SAN JUAN
155252,city,MARIOrN,MARION
155258,city,AKRbON,AKRON
155336,city,empty,POINT CLEAR
155357,city,ALUQUERQUE,ALBUQUERQUE
155364,city,cALMA,ALMA
155371,city,ALHMBRA,ALHAMBRA
155379,city,CROPUS CHRISTI,CORPUS CHRISTI
155382,city,ALBAI,ALBIA
155402,city,empty,MERIDEN
155452,city,empty,HILLSIDE
155456,city,empty,SAN DIEGO
155458,city,WEST PETERBOROUmGH,WEST PETERBOROUGH
155489,city,LUOISVILLE,LOUISVILLE
155503,city,AVILAL,AVILLA
155533,city,empty,NEW BERLINVILLE
155543,city,DAJUNTAS,ADJUNTAS
155558,city,CHRALOTTESVILLE,CHARLOTTESVILLE
155628,city,wCORUNNA,CORUNNA
155634,city,nALBUQUERQUE,ALBUQUERQUE
155763,city,ALION,ALBION
155768,city,DELAWARyE,DELAWARE
155777,city,OLD HARBRO,OLD HARBOR
155785,city,ALBhUQUERQUE,ALBUQUERQUE
155928,city,empty,THOR
155974,city,ALBUQUyERQUE,ALBUQUERQUE
155993,city,AKIArCHAK,AKIACHAK
156007,city,empty,SPRINGFIELD
156077,city,LBERTON,ALBERTON
156078,city,FORESTALE,FORESTDALE
156111,city,FORT WYNE,FORT WAYNE
156188,city,iALLENTON,ALLENTON
156215,city,IALEY,AILEY
156267,city,ALLIGATRO,ALLIGATOR
156279,city,ERNO,RENO
156297,city,ALCESTR,ALCESTER
156344,city,empty,SILVERTON
156377,city,UEHLNIG,UEHLING
156380,city,ALMANCE,ALAMANCE
156413,city,ALBUQURQUE,ALBUQUERQUE
156470,city,CHEBOYAN,CHEBOYGAN
156542,city,ALLAMCHY,ALLAMUCHY
156568,city,empty,BATH
156667,city,RAELIGH,RALEIGH
156695,city,AKUTAzN,AKUTAN
156735,city,empty,SCANDIA
156752,city,empty,NEWARK
156794,city,ALT LAKE CITY,SALT LAKE CITY
156799,city,AKRNO,AKRON
156806,city,WSET YORK,WEST YORK
156810,city,AKIEN,AIKEN
156817,city,AuLDEN,ALDEN
156858,city,BLELINGHAM,BELLINGHAM
156869,city,INDIANAPOILS,INDIANAPOLIS
156924,city,AKROgN,AKRON
156931,city,ECANTO,LECANTO
156934,city,BEHESDA,BETHESDA
156961,city,empty,MIDLAND
156964,city,MC CbARLEY,MC CARLEY
156971,city,AGAUDILLA,AGUADILLA
156975,city,GARRTT,GARRETT
156977,city,empty,HADLEY
157040,city,empty,KOOTENAI
157082,city,empty,ERIE
157084,city,AGAWAvM,AGAWAM
157085,city,ALBUQUERhQUE,ALBUQUERQUE
157100,city,empty,SATSUMA
157180,city,HOUSON,HOUSTON
157200,city,ALLY,ALLOY
157255,city,ADJUNTzAS,ADJUNTAS
157277,city,ALwBUQUERQUE,ALBUQUERQUE
157314,city,empty,STAFFORD
157342,city,empty,MORSE BLUFF
157417,city,CASTLEWODO,CASTLEWOOD
157432,city,ALBUQUERUE,ALBUQUERQUE
157445,city,AgKRON,AKRON
157494,city,LMO,ALMO
157511,city,empty,WILMINGTON
157523,city,CAILENTE,CALIENTE
157554,city,WYNNBUwRG,WYNNBURG
157572,city,ALARDT,ALLARDT
157658,city,AGA,AGRA
157666,city,empty,MANCHESTER
157693,city,BLOOMFILD,BLOOMFIELD
157698,city,EMMPHIS,MEMPHIS
157719,city,empty,HAZEL CREST
157740,city,ALBUQERQUE,ALBUQUERQUE
157748,city,ALMOT,ALMONT
157771,city,AgLLARDT,ALLARDT
157828,city,CRAGFOkRD,CRAGFORD
157848,city,ALKLO,ALKOL
157885,city,AGAUDILLA,AGUADILLA
157932,city,AMLA,ALMA
158000,city,MhONCKS CORNER,MONCKS CORNER
158031,city,ALBUQUERUQE,ALBUQUERQUE
158062,city,ALDRuICH,ALDRICH
158118,city,ALIBN,ALBIN
158123,city,ALBUQUEQRUE,ALBUQUERQUE
158128,city,empty,LITTLEFIELD
158138,city,AoLEXANDER,ALEXANDER
158141,city,empty,SAUK RAPIDS
158146,city,ALBUQUERUQE,ALBUQUERQUE
158171,city,CENTEFIELD,CENTERFIELD
158291,city,ALBUQURQUE,ALBUQUERQUE
158294,city,ALBUQUEjRQUE,ALBUQUERQUE
158339,city,WOwODSTOCK VALLEY,WOODSTOCK VALLEY
158359,city,empty,SALLIS
158452,city,AIAE,AIEA
158473,city,ELKHORN ICTY,ELKHORN CITY
158569,city,EMLROSE,MELROSE
158724,city,GLULY,GULLY
158737,city,empty,THACKERVILLE
158742,city,ALEXANEDR,ALEXANDER
158806,city,SOURS,SOURIS
158813,city,AvLBION,ALBION
158815,city,empty,JEROME
158835,city,GAAWAM,AGAWAM
158862,city,WEST NEWON,WEST NEWTON
158884,city,AKRjON,AKRON
158890,city,empty,SULLIVAN
158917,city,empty,SAN JUAN
158918,city,ALBUQUjERQUE,ALBUQUERQUE
158925,city,AKEN,AIKEN
158930,city,empty,VIRGINIA BEACH
158999,city,ROEBUD,ROSEBUD
159005,city,WINDYVILEL,WINDYVILLE
159011,city,EAtST WAKEFIELD,EAST WAKEFIELD
159017,city,empty,CUMBERLAND FORESIDE
159024,city,empty,HONOLULU
159085,city,LUDN,LUND
159120,city,ALIBON,ALBION
159159,city,empty,MONROE
159192,city,ALBUQUERUQE,ALBUQUERQUE
159236,city,empty,WEST WENDOVER
159247,city,ALBAuNY,ALBANY
159258,city,empty,EAGARVILLE
159268,city,TIE PALNT,TIE PLANT
159273,city,empty,BENTON
159297,city,AGNSES,AGNESS
159301,city,OaAKLAND,OAKLAND
159308,city,ALEXANRDIA,ALEXANDRIA
159377,city,empty,SAN JOSE
159385,city,BEULAfH,BEULAH
159418,city,empty,RIO VERDE
159421,city,HINS,HINES
159449,city,empty,SPRINGFIELD
159495,city,aKENSINGTON,KENSINGTON
159501,city,ALBUQEURQUE,ALBUQUERQUE
159542,city,DOAND,DOLAND
