138983.birthyear,191,1981
159510.birthplace,Moile,Mobile
195106.birthyear,9182,1982
42398.birthplace,Batn,Baton
59730.position,Defneder,Defender
115914.birthplace,tGulfport,Gulfport
36338.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
122328.birthyear,1928,1982
153527.birthplace,Glufport,Gulfport
35088.birthyear,197a8,1978
96957.surname,Clemm***,Clemm
126904.stadium,Amsterdam_rena,Amsterdam_Arena
45461.birthplace,rGeen,Green
175833.position,Deender,Defender
68886.birthyear,1997***,1997
29914.birthyear,197g9,1979
158426.position,Deefnder,Defender
93416.position,Defenderr,Defender
179885.team,Boafvista_F.C.,Boavista_F.C.
14865.team,uventus,Juventus
3937.team,Juvents,Juventus
187941.surname,braham,Abraham
90947.birthplace,lE,El
41160.birthyear,1891,1981
169803.birthplace,Bililngs,Billings
130354.birthplace,Gulfpot,Gulfport
39087.birthyear,1798,1978
154287.birthyear,192,1982
141367.birthyear,194,1984
97742.surname,Aigrani,Aigrain
160169.birthplace,uGlfport,Gulfport
60732.surname,Aigsrain,Aigrain
42222.surname,Felciaqno,Felciano
119748.stadium,King_Power_Sadium,King_Power_Stadium
177105.birthplace,ey,Key
69895.position,Dfeender,Defender
154650.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
198343.birthplace,Gulfpot,Gulfport
198690.team,.a.o.k_Fc,P.a.o.k_Fc
161062.birthplace,Gulfort,Gulfport
199023.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
8400.birthplace,Cracas,Caracas
84181.surname,oBwhill,Bowhill
21137.position,Defmender,Defender
35594.team,Juventsu,Juventus
127779.position,Defendder,Defender
168622.team,New_York_Rsed_Bulls,New_York_Red_Bulls
5024.position,Defendear,Defender
144944.stadium,Donbass_Areuna,Donbass_Arena
82753.birthplace,Etl,El
103144.birthyear,a1989,1989
121794.birthyear,188,1988
123383.stadium,Allianz_Arena_Olympic_Stadium_Munihc,Allianz_Arena_Olympic_Stadium_Munich
133160.birthyear,g1982,1982
5050.team,Boavisat_F.C.,Boavista_F.C.
41157.surname,mTischendorf,Tischendorf
10298.surname,iAgrain,Aigrain
194741.surname,Abraahm,Abraham
107414.position,iMdfield,Midfield
30075.stadium,BMO_Fiedl,BMO_Field
91630.position,Defendre,Defender
150925.birthyear,977,1977
23235.birthyear,19j90,1990
92726.birthplace,ancouver,Vancouver
93139.surname,Abrahm,Abraham
197503.team,FC_Anzhi_Makahchkala,FC_Anzhi_Makhachkala
27599.birthyear,984,1984
24647.birthyear,1892,1982
43242.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
134686.position,Forwrd,Forward
17218.surname,Airain,Aigrain
15279.position,Midfeld,Midfield
47301.birthplace,Ontaroi,Ontario
4056.birthplace,Soouth,South
35976.birthyear,982,1982
168417.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
77108.birthyear,198h2,1982
186432.birthyear,9185,1985
102712.surname,bAraham,Abraham
191432.surname,Badaeche,Badache
43241.stadium,White_Hartx_Lane,White_Hart_Lane
61888.surname,Aigarin,Aigrain
15654.position,Defendler,Defender
96905.surname,Aigraijn,Aigrain
20771.birthplace,Wlikes,Wilkes
197933.surname,Cagan,Cagman
61774.birthplace,Vial,Vail
5164.team,Wolvrhampton_Wanderers_Football_Club,Wolverhampton_Wanderers_Football_Club
74303.team,Juvetnus,Juventus
185268.stadium,Sprting_Park,Sporting_Park
51658.birthplace,l,El
27145.birthplace,Gsulfport,Gulfport
39477.team,Juvenjtus,Juventus
118399.team,New_York_Rd_Bulls,New_York_Red_Bulls
13961.stadium,King_Power_xStadium,King_Power_Stadium
146817.birthyear,1q982,1982
33657.surname,Aigraiyn,Aigrain
142631.stadium,Allianz_Arena_Olymic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
11450.position,efender,Defender
172834.position,Goalkeeepr,Goalkeeper
72148.position,efender,Defender
130123.stadium,Aallianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
15808.team,Juventsu,Juventus
63488.surname,mAigrain,Aigrain
91651.stadium,Janj_Breydel_Stadium,Jan_Breydel_Stadium
23044.position,Defendr,Defender
94629.surname,Hofstetetr,Hofstetter
190165.position,Foriward,Forward
19846.birthplace,Fayetteivlle,Fayetteville
191318.team,S.C._Bryaga,S.C._Braga
19111.team,Juventsu,Juventus
84750.position,Defneder,Defender
133257.birthyear,1929,1992
66967.birthplace,lE,El
115228.position,Defnder,Defender
128723.surname,axson,Maxson
167637.stadium,Donbass_Aerna,Donbass_Arena
48007.team,uJventus,Juventus
184570.team,FC_Anzhi_Makhachkla,FC_Anzhi_Makhachkala
70132.team,The_Newb_Saints_F.C.,The_New_Saints_F.C.
180182.birthplace,Gumlfport,Gulfport
168190.position,Mvidfield,Midfield
69142.position,Midfeild,Midfield
191981.position,Deender,Defender
121843.team,FC_Spartak_Moscovw,FC_Spartak_Moscow
78782.birthyear,978,1978
52141.stadium,Vetins-Arena,Veltins-Arena
30171.birthyear,1987,1978
185330.birthyear,988,1988
136136.birthyear,1928,1982
131685.birthyear,192,1982
66218.stadium,Veltins-Arxena,Veltins-Arena
18486.stadium,White_hHart_Lane,White_Hart_Lane
126435.position,Forwrad,Forward
105424.surname,Aigrani,Aigrain
93548.surname,Airain,Aigrain
20081.team,AiCF_Fiorentina,ACF_Fiorentina
69122.stadium,Stadio_San_Paolro,Stadio_San_Paolo
74146.birthplace,Savannyah,Savannah
56857.surname,Aigrin,Aigrain
51920.birthplace,lE,El
45549.surname,xAigrain,Aigrain
45114.position,efender,Defender
94844.birthyear,1928,1982
148721.stadium,King_Power_Stadum,King_Power_Stadium
153142.position,Forwrad,Forward
57235.team,ACF_Forentina,ACF_Fiorentina
55363.birthyear,1928,1982
41574.team,jValencia_CF,Valencia_CF
16015.position,idfield,Midfield
10396.birthplace,Beillings,Billings
162828.birthyear,197g7,1977
20969.birthyear,186,1986
51691.position,Dtefender,Defender
158784.birthplace,aSo,Sao
40157.team,uventus,Juventus
76177.team,P.a.o.ks_Fc,P.a.o.k_Fc
177575.position,Forwhard,Forward
135215.stadium,Allianz_Arewna_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
182316.stadium,San_SiroS_tadium,San_Siro_Stadium
133662.position,Midield,Midfield
131609.stadium,Allianz_Arena_Olympic_tadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
18919.stadium,tade_Velodrome,Stade_Velodrome
139138.birthyear,982,1982
28749.position,aMidfield,Midfield
2422.birthyear,986,1986
77236.birthyear,178,1978
199774.team,eJuventus,Juventus
125518.stadium,Allianz_Arena_Olympic_Stadium_Munih,Allianz_Arena_Olympic_Stadium_Munich
8153.team,VfL_Wolsfburg,VfL_Wolfsburg
126510.stadium,Allianz_Arena_Olympic_Stadium_Munihc,Allianz_Arena_Olympic_Stadium_Munich
33881.birthplace,Epl,El
128101.team,Sprt_Club_Internacional,Sport_Club_Internacional
167475.position,Defendre,Defender
149532.team,oAik_Solna,Aik_Solna
173306.birthplace,uGlfport,Gulfport
180191.birthplace,Pocatlelo,Pocatello
39569.birthyear,1928,1982
194760.position,Dfender,Defender
75090.birthplace,Rchester,Rochester
16099.stadium,Prac_des_Princes,Parc_des_Princes
88223.surname,eHnriksson,Henriksson
110363.birthplace,Btaon,Baton
6913.birthplace,Gulfprot,Gulfport
109552.stadium,Allianz_Aren_aOlympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
8034.surname,Airgain,Aigrain
42857.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
62392.stadium,Stadiou_San_Paolo,Stadio_San_Paolo
43307.birthyear,19y78,1978
183322.birthyear,982,1982
62457.birthyear,9183,1983
40066.stadium,BMO_Fild,BMO_Field
23030.surname,Aigprain,Aigrain
164849.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
78171.birthplace,es,Des
29597.birthplace,Gufport,Gulfport
43092.team,Jvuentus,Juventus
55909.stadium,Parcdes_Princes,Parc_des_Princes
128242.stadium,Stadio_limpico,Stadio_Olimpico
51588.surname,Tischgendorf,Tischendorf
190283.surname,sBollman,Bollman
173517.stadium,San_Siro_Stadhium,San_Siro_Stadium
137332.stadium,Sporting_lPark,Sporting_Park
190551.stadium,BMO_gField,BMO_Field
180840.birthplace,Gulfoprt,Gulfport
79128.birthyear,a1978,1978
110081.birthplace,okyo,Tokyo
119314.team,A.C._Perugia_Clcio,A.C._Perugia_Calcio
197935.stadium,Allianz_Arena_Olympic_Stadium_Munch,Allianz_Arena_Olympic_Stadium_Munich
5919.position,Defneder,Defender
103258.birthplace,Chwarleston,Charleston
124793.birthyear,19y82,1982
78163.birthplace,iNce,Nice
9624.birthplace,Geulfport,Gulfport
25568.position,jDefender,Defender
75248.surname,Agirain,Aigrain
10551.birthyear,n1982,1982
96150.birthyear,9179,1979
115704.stadium,Allianz_Arena_Olympic_Stadium_Munch,Allianz_Arena_Olympic_Stadium_Munich
61012.birthyear,982,1982
53419.birthplace,l,El
163671.birthplace,Vinena,Vienna
93375.surname,igrain,Aigrain
16345.surname,Kawaami,Kawakami
14649.birthplace,Onatrio,Ontario
62153.position,Mifdield,Midfield
60628.team,Juvnetus,Juventus
143252.birthyear,198n2,1982
196827.team,Juvntus,Juventus
136455.birthplace,Saradsota,Sarasota
157772.birthyear,199p5,1995
185325.birthplace,Gulfpsort,Gulfport
46354.birthyear,b1978,1978
33705.birthplace,Dakra,Dakar
66186.surname,Airain,Aigrain
16952.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
62819.surname,Agirain,Aigrain
137589.birthplace,Gulfpotr,Gulfport
20564.surname,igrain,Aigrain
136339.birthyear,1928,1982
12483.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
113878.birthplace,Carleston,Charleston
125799.stadium,Allianz_Arenai_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
188748.team,ACF_Fioretnina,ACF_Fiorentina
90261.surname,Kraetzql,Kraetzl
140467.stadium,Allianz_Arena_Olypmic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
30217.surname,Agirain,Aigrain
189668.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
39432.stadium,amp_Nou,Camp_Nou
38698.position,Forwrad,Forward
149794.stadium,Parc_desPrinces,Parc_des_Princes
107586.surname,Musselmna,Musselman
12656.team,Juwventus,Juventus
48275.team,Borussia_Monchengladabch,Borussia_Monchengladbach
108240.surname,eener,Weener
58758.surname,Aigraiun,Aigrain
193506.birthyear,e1995,1995
174676.position,idfield,Midfield
152553.team,Tshe_New_Saints_F.C.,The_New_Saints_F.C.
163574.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
130615.stadium,Allianz_rena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
53611.position,Defedner,Defender
196169.birthyear,1909,1990
96144.stadium,Parc_desPrinces,Parc_des_Princes
164219.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
77040.birthyear,984,1984
185285.position,Mkidfield,Midfield
35763.birthyear,9182,1982
24647.birthplace,Guflport,Gulfport
45867.birthyear,197h8,1978
28697.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
134522.position,Defeder,Defender
46595.birthplace,Gnuatemala,Guatemala
164231.position,Midfild,Midfield
51502.birthplace,Czoumel,Cozumel
191360.birthyear,1892,1982
180701.position,Dxefender,Defender
23424.birthplace,Gulfort,Gulfport
96492.birthyear,1l997,1997
71444.position,Defendesr,Defender
27805.position,Midfiedl,Midfield
27342.birthyear,198w8,1988
19480.birthplace,l,El
192964.birthplace,Atens,Athens
47447.position,Deender,Defender
13855.stadium,Boleyn_Groud,Boleyn_Ground
80606.birthyear,1k982,1982
35191.birthplace,l,El
77900.position,Deender,Defender
72203.surname,Fabriizo,Fabrizio
72295.team,Juvnetus,Juventus
160963.stadium,King_Powre_Stadium,King_Power_Stadium
44946.birthyear,193,1993
63220.birthyear,988,1988
100750.birthplace,Moblie,Mobile
76742.position,Goalkeepre,Goalkeeper
124446.team,AC_FFiorentina,ACF_Fiorentina
40553.position,Defenedr,Defender
181098.birthyear,199p0,1990
103674.position,Goakeeper,Goalkeeper
132022.position,Gloalkeeper,Goalkeeper
6307.team,FC_Kaiserlautern,FC_Kaiserslautern
167915.position,Defener,Defender
168361.birthyear,198b8,1988
84932.surname,Agrain,Aigrain
39854.birthplace,ulfport,Gulfport
154777.birthplace,orpus,Corpus
178025.position,Mifdield,Midfield
19949.birthyear,9189,1989
51039.position,iDefender,Defender
48321.stadium,Estado_da_Luz,Estadio_da_Luz
22627.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
18310.team,Jventus,Juventus
143587.surname,Abraam,Abraham
90361.position,eDfender,Defender
121399.stadium,Allianz_Arena_Olympic_Stadium_Muich,Allianz_Arena_Olympic_Stadium_Munich
145411.team,FC_Anzh_Makhachkala,FC_Anzhi_Makhachkala
51786.birthyear,9182,1982
71331.team,Tdhe_New_Saints_F.C.,The_New_Saints_F.C.
110298.surname,Airgain,Aigrain
160524.position,Defnder,Defender
99195.birthyear,198v3,1983
47118.birthyear,978,1978
115593.position,Deender,Defender
64697.team,qJuventus,Juventus
148021.position,orward,Forward
83003.surname,Swaloma,Saloma
197278.team,Juvents,Juventus
42359.team,FC_Anzhi_Makhahkala,FC_Anzhi_Makhachkala
129896.position,tForward,Forward
11519.stadium,Estadio_ad_Luz,Estadio_da_Luz
57349.position,Forwadr,Forward
114556.surname,Heiseman,Heiserman
92655.birthplace,Amarillo***,Amarillo
151676.position,Midfnield,Midfield
42459.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
147205.position,Midrfield,Midfield
184086.birthplace,Bnudapest,Budapest
84433.birthyear,1r978,1978
113102.birthyear,1928,1982
176447.surname,Kawaktami,Kawakami
30328.birthplace,Gulport,Gulfport
70027.surname,Airgain,Aigrain
141627.position,oFrward,Forward
6107.team,Juvenus,Juventus
30937.birthplace,Gulport,Gulfport
44787.surname,Rod;l,Ro;dl
65062.surname,Neswtead,Newstead
73083.surname,Abrahuam,Abraham
134804.position,Defedner,Defender
186040.birthplace,Vaqncouver,Vancouver
45452.team,Juvenuts,Juventus
84102.surname,illalba,Villalba
103970.surname,Goin,Goni
178412.team,Juvntus,Juventus
55642.team,Juventlus,Juventus
3241.surname,Dihge,Dighe
13705.surname,Aigrauin,Aigrain
128867.position,Defener,Defender
179033.position,Defenedr,Defender
45619.stadium,Stadio_San_Paolfo,Stadio_San_Paolo
29812.birthyear,1977***,1977
132555.position,Deqfender,Defender
33778.position,Mdfield,Midfield
46167.birthplace,Parsi,Paris
184890.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
45485.team,Juventrus,Juventus
56236.birthplace,Pueblea,Puebla
34566.team,Juvetus,Juventus
178214.position,eDfender,Defender
181174.birthplace,Gulpfort,Gulfport
1361.team,Juvenuts,Juventus
27998.team,Juevntus,Juventus
150072.position,Deender,Defender
168012.birthyear,k1984,1984
91360.position,Deffender,Defender
2396.birthyear,1987,1978
171785.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
31548.team,Juventsu,Juventus
42127.birthyear,1987,1978
10070.surname,Atigrain,Aigrain
997.surname,Aigraiin,Aigrain
115698.stadium,Efstadio_da_Luz,Estadio_da_Luz
34579.position,eDfender,Defender
4764.position,wDefender,Defender
13353.birthplace,Gulport,Gulfport
84725.birthplace,Gulfort,Gulfport
96696.stadium,BMO_Fiedl,BMO_Field
64874.stadium,Batlaidos,Balaidos
148481.surname,Coppoal,Coppola
193414.team,New_Yornk_Red_Bulls,New_York_Red_Bulls
70045.stadium,Camp_Nuo,Camp_Nou
191578.position,Goalkbeeper,Goalkeeper
123370.birthplace,Charlseton,Charleston
64946.team,Juvebntus,Juventus
104044.birthplace,Guhlfport,Gulfport
48791.stadium,King_Power_tSadium,King_Power_Stadium
134811.stadium,Allianz_Aren_aOlympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
16316.team,Juvents,Juventus
57891.birthplace,l,El
44785.birthyear,9179,1979
63096.birthyear,1928,1982
198046.birthyear,h1976,1976
187404.position,Defendner,Defender
178604.surname,rugnano,Brugnano
5025.birthplace,l,El
27651.surname,Aigain,Aigrain
76049.birthyear,198,1978
165537.surname,Rahmt,Rahmat
79905.position,Defendner,Defender
114663.birthyear,1928,1982
79880.surname,Gopss,Goss
191297.team,C_Midtjylland,FC_Midtjylland
44036.position,Midnfield,Midfield
181222.position,Defehnder,Defender
135942.surname,Weeer,Weener
109421.surname,Agirain,Aigrain
47070.birthyear,978,1978
172456.stadium,St_James__Pyark,St_James__Park
119766.birthyear,i1975,1975
75363.birthyear,p1978,1978
32050.team,Aalborg_Bodlspilklub,Aalborg_Boldspilklub
176793.position,Goalkeepebr,Goalkeeper
26184.team,Juevntus,Juventus
9932.surname,Rane,Rayne
128872.stadium,Allianz_Arena_Olympic_Stadum_Munich,Allianz_Arena_Olympic_Stadium_Munich
152545.team,Clube_de_Regatas_do_Flameengo,Clube_de_Regatas_do_Flamengo
186994.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
4924.position,Defendqer,Defender
77349.birthplace,Chattnooga,Chattanooga
84759.birthplace,uGlfport,Gulfport
176048.stadium,San_Siro_mStadium,San_Siro_Stadium
160955.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
67863.birthyear,977,1977
153803.surname,Pozulin,Poulin
45117.surname,McCtain,McCain
41966.birthyear,197q5,1975
4828.position,Defecnder,Defender
90672.birthyear,982,1982
66942.position,Defeder,Defender
108417.birthyear,1908,1980
48317.team,Juvenntus,Juventus
10086.surname,Airain,Aigrain
161298.surname,Acbraham,Abraham
33205.surname,Gve,Gove
146057.position,Defedner,Defender
150444.surname,Weuener,Weener
87848.birthplace,Bxerlin,Berlin
187290.stadium,rWestfalenstadion,Westfalenstadion
187296.team,Grasshopper_Club_yZurich,Grasshopper_Club_Zurich
17086.team,Valencia_FC,Valencia_CF
170253.team,S.C.B_raga,S.C._Braga
35693.birthplace,l,El
51290.position,Forwadr,Forward
174996.position,Defeder,Defender
61083.team,ACF_Fiorentia,ACF_Fiorentina
188645.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
74489.birthplace,Dse,Des
186921.birthyear,1928,1982
78530.birthyear,9178,1978
65779.birthplace,Gufport,Gulfport
165753.birthyear,990,1990
69933.birthplace,Ejl,El
167269.position,Dmefender,Defender
20829.birthplace,l,El
41014.birthplace,Berussels,Brussels
72190.position,Defendeer,Defender
27492.position,Dyefender,Defender
46909.surname,Aigraicn,Aigrain
49662.team,Juevntus,Juventus
185572.birthplace,Guflport,Gulfport
5536.surname,iAgrain,Aigrain
149339.team,Liller_OSC,Lille_OSC
195107.birthyear,1q994,1994
120839.team,Valenia_CF,Valencia_CF
20712.birthyear,198i2,1982
195904.team,SportC_lub_Internacional,Sport_Club_Internacional
115687.birthyear,19x83,1983
110365.birthplace,Gufport,Gulfport
166651.birthplace,zDayton,Dayton
130421.stadium,Allianz_Arena_lOympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
21470.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
13462.birthplace,Ebl,El
10620.birthplace,ulfport,Gulfport
22237.surname,Baadche,Badache
176398.birthplace,Gulfoprt,Gulfport
13353.birthyear,192,1982
122077.birthyear,19d80,1980
22664.position,Midfiejld,Midfield
52854.birthplace,l,El
80606.birthplace,Guflport,Gulfport
35295.surname,igrain,Aigrain
1512.team,Jvuentus,Juventus
36292.position,Defendre,Defender
142694.position,Mdifield,Midfield
172567.surname,Devryoe,Devroye
35983.birthplace,ice,Nice
186492.position,Defedner,Defender
45358.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
127711.surname,McaCin,McCain
30799.birthyear,182,1982
85037.position,Midfeld,Midfield
94746.birthyear,1892,1982
65409.birthyear,195,1995
113004.position,Goalkeepr,Goalkeeper
83423.position,Deefnder,Defender
115548.team,Juventaus,Juventus
93270.birthplace,l,El
132666.position,Defendre,Defender
124695.surname,Abrahma,Abraham
135763.birthplace,Gulfprt,Gulfport
69152.team,Juvenuts,Juventus
62066.team,Jventus,Juventus
53411.position,Midfiedl,Midfield
195756.team,sJuventus,Juventus
49615.stadium,Allianz_Arena_Olympic_Stadium_Muwnich,Allianz_Arena_Olympic_Stadium_Munich
13025.team,Juvoentus,Juventus
62737.team,Juvenus,Juventus
4577.birthplace,Gulfpot,Gulfport
172200.birthyear,198m2,1982
25006.team,Juvjentus,Juventus
52624.team,VfL_Wolfsubrg,VfL_Wolfsburg
99549.birthplace,Aguascalienes,Aguascalientes
187791.stadium,Stad_eLouis_II,Stade_Louis_II
193543.birthyear,1918,1981
28525.surname,Sczhachter,Schachter
185863.position,Defendr,Defender
11465.surname,Aigrani,Aigrain
33437.team,Sl.C._Braga,S.C._Braga
44790.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
33661.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
35442.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
66303.birthyear,9186,1986
81074.surname,Airgain,Aigrain
75079.team,Jventus,Juventus
168557.position,Midfieltd,Midfield
132938.stadium,Allianz_Arena_Olympic_Stadiium_Munich,Allianz_Arena_Olympic_Stadium_Munich
15338.team,Jventus,Juventus
148004.birthplace,Gulfoprt,Gulfport
190497.birthplace,Nicfe,Nice
65178.surname,Agrain,Aigrain
7036.surname,Aigzrain,Aigrain
140462.stadium,Vetlins-Arena,Veltins-Arena
85412.stadium,Donbass_Aerna,Donbass_Arena
171168.birthyear,183,1983
143024.stadium,llianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
192534.team,New_York_Rde_Bulls,New_York_Red_Bulls
57613.team,Aik_Slna,Aik_Solna
42349.birthplace,lE,El
3199.birthplace,Souuth,South
21866.team,Juuventus,Juventus
66169.surname,Airgain,Aigrain
133165.birthyear,194,1994
138664.stadium,Allianz_Arena_Olympic_Stadium_Mgunich,Allianz_Arena_Olympic_Stadium_Munich
124780.birthplace,Lfos,Los
121051.position,Forwartd,Forward
183021.position,Defehnder,Defender
35613.team,Juvlentus,Juventus
32444.team,Juventubs,Juventus
72073.birthplace,lE,El
7665.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
19505.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
196876.surname,Gdoo,Godo
55246.team,Juentus,Juventus
141646.position,Defendre,Defender
103934.birthplace,Nuice,Nice
7739.team,Juventufs,Juventus
70008.birthyear,1u986,1986
24793.birthyear,1928,1982
4077.stadium,Donabss_Arena,Donbass_Arena
59956.surname,Seppanne,Seppanen
107414.surname,Abrhaam,Abraham
25672.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
25568.birthyear,1892,1982
25980.position,orward,Forward
144185.surname,Abraoham,Abraham
173272.surname,lAbraham,Abraham
14695.team,Juentus,Juventus
45530.position,Defendser,Defender
26750.birthplace,Glfport,Gulfport
47518.birthyear,1798,1978
192566.birthyear,196,1996
30671.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
51803.position,Defeder,Defender
130952.birthplace,Gren,Green
93892.surname,Abrhaam,Abraham
72551.surname,Afigrain,Aigrain
57444.birthyear,198,1978
59363.team,uventus,Juventus
18607.birthyear,992,1992
137982.birthplace,Gulfportt,Gulfport
78976.surname,Harnloff,Harloff
173684.stadium,StadioOlimpico,Stadio_Olimpico
4537.team,Juvjentus,Juventus
100793.birthplace,Bffalo,Buffalo
57540.surname,Gokve,Gove
75335.birthyear,982,1982
36507.birthyear,n1985,1985
37823.surname,Walarth,Walrath
8541.birthyear,198x9,1989
8322.team,Juventtus,Juventus
45129.team,Juevntus,Juventus
83439.surname,usselman,Musselman
51336.position,Midwfield,Midfield
37797.position,efender,Defender
111597.stadium,Baliados,Balaidos
89566.birthplace,Glfport,Gulfport
24587.position,Defendre,Defender
67517.position,Defmender,Defender
2968.team,uventus,Juventus
78993.birthplace,iNce,Nice
166699.birthyear,199,1979
75319.stadium,Santiago_BernabeuStadium,Santiago_Bernabeu_Stadium
110043.birthplace,Reon,Reno
142617.birthplace,Isbtanbul,Istanbul
25397.position,Defedner,Defender
70869.birthplace,Gulpfort,Gulfport
158376.birthyear,1919,1991
108846.surname,Airain,Aigrain
170971.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
185296.stadium,Etsadio_da_Luz,Estadio_da_Luz
68945.team,Juventaus,Juventus
185237.birthplace,Gulfort,Gulfport
11435.birthyear,1798,1978
123463.surname,uQitte,Quitte
19865.team,Juentus,Juventus
159553.birthyear,1928,1982
37601.team,Juvntus,Juventus
155816.position,Defendre,Defender
49374.position,Defeneder,Defender
60374.surname,bAigrain,Aigrain
135656.birthplace,Gulfyport,Gulfport
100412.surname,Good,Godo
60632.team,Juvetnus,Juventus
14941.birthyear,19y88,1988
196965.stadium,erhard_Hanappi_Stadium,Gerhard_Hanappi_Stadium
120675.surname,Abrham,Abraham
8489.birthplace,Gulfpotr,Gulfport
10954.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
195801.position,Goalkereper,Goalkeeper
159376.position,Defener,Defender
61165.surname,Abrahma,Abraham
23124.birthplace,Glufport,Gulfport
126859.stadium,llianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
115847.birthyear,1r984,1984
80015.birthplace,Gulfprt,Gulfport
190817.birthyear,1938,1983
165376.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
72589.surname,Airgain,Aigrain
56439.surname,Wolifn,Wolin
144029.surname,Waakc,Waack
39884.birthyear,986,1986
105931.birthyear,9177,1977
29198.position,Midfiedl,Midfield
139990.stadium,Allianz_Arena_Olypic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
89566.birthyear,182,1982
15793.team,Grassohpper_Club_Zurich,Grasshopper_Club_Zurich
178616.team,Bonavista_F.C.,Boavista_F.C.
44992.birthplace,Valdostfa,Valdosta
102029.position,Goalkeepre,Goalkeeper
7069.birthplace,Missokula,Missoula
18881.position,Defendr,Defender
37725.birthplace,uEl,El
114042.birthplace,Beaumotn,Beaumont
149900.birthplace,Zihuateneoj,Zihuatenejo
95079.birthyear,1997***,1997
189155.birthplace,Satlvador,Salvador
108888.team,P.a..ok_Fc,P.a.o.k_Fc
162368.position,Defendr,Defender
51757.birthyear,1928,1982
28253.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
162161.surname,Hqogan,Hogan
33592.birthplace,Eol,El
49600.birthyear,1p982,1982
163403.position,Dnefender,Defender
142349.position,efender,Defender
29963.position,Defenedr,Defender
126328.team,C_Spartak_Moscow,FC_Spartak_Moscow
155485.team,A.C._Peurgia_Calcio,A.C._Perugia_Calcio
120170.birthplace,Aguascalients,Aguascalientes
191638.position,Goalkeepre,Goalkeeper
110909.stadium,Allianz_Arena_Olympic_Stadikum_Munich,Allianz_Arena_Olympic_Stadium_Munich
64612.position,efender,Defender
152516.surname,Abpraham,Abraham
55035.surname,Timkovsy,Timkovsky
1879.birthplace,lEl,El
162650.stadium,Veltins-Aena,Veltins-Arena
161526.birthplace,Gulfort,Gulfport
71965.birthyear,198,1978
73144.birthplace,lE,El
11491.team,uventus,Juventus
21561.surname,Buttyan***,Buttyan
78547.team,FC_Sbpartak_Moscow,FC_Spartak_Moscow
102031.surname,Aigran,Aigrain
7128.position,Mifdield,Midfield
25680.position,Defener,Defender
48651.position,efender,Defender
38852.surname,Bohwill,Bowhill
28768.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
47393.team,Juvetnus,Juventus
174881.stadium,Vletins-Arena,Veltins-Arena
4957.surname,Nuzmzan,Nuzman
154151.birthplace,Glfport,Gulfport
